account_id,risk_label,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
VACC_0143,0,0.4889401,0.28724068,1.0415666,0.0,1.3841149,0.0,0.0,0.97086066,0.8871597,0.8510554,0.4118919,0.74131614,0.0,1.1751106,1.3030014,0.2427538,0.28271604,1.1295244,0.21376593,0.22801068,1.5166509,0.4900973,1.2492712,0.38772207,0.27200025,0.5223682,1.3389381,0.31966972,1.1178288,0.39188147,0.6454406,0.10919379
VACC_0144,0,1.564986,0.3792066,2.5527072,0.0,0.0,0.0,1.655769,1.840797,0.5016774,0.23180391,1.6456871,0.19520722,0.054965958,0.0,0.0,2.1408095,1.9472892,0.06849849,0.85067046,1.6359125,0.0,1.4749023,0.19791472,0.26250422,0.17863312,0.079995304,0.2851651,1.9975206,0.0,1.3426392,0.11481804,1.1664181
VACC_0145,0,1.1096568,0.3159172,1.8080437,0.0,0.36680448,0.0,1.1353523,1.3404362,0.5991211,0.2893719,1.0433264,0.31269068,0.034323126,0.32041734,0.2588188,1.3426529,1.2243707,0.37721944,0.5817943,1.0299771,0.25872386,1.0413958,0.46951866,0.16955568,0.21824503,0.14256993,0.5657903,1.2799013,0.29964793,0.92588854,0.43231767,0.6810036
VACC_0146,0,1.2657384,0.32969847,2.0928748,0.0,0.153733,0.0,1.3334365,1.5090561,0.5414589,0.26196897,1.2989409,0.25212097,0.031278282,0.16175665,0.02673012,1.6462752,1.5238504,0.23460412,0.6805872,1.263323,0.06455313,1.1680478,0.34089887,0.1984688,0.20252088,0.10649359,0.43281606,1.541691,0.17207438,1.0753629,0.2759928,0.8668479
VACC_0147,0,1.4025288,0.34493402,2.31051,0.0,0.057079896,0.0,1.4839171,1.6715398,0.5413176,0.25467438,1.4540652,0.23387872,0.039501667,0.098120525,0.0,1.8722192,1.7179132,0.17281973,0.76025754,1.4368032,0.0,1.3066708,0.2996369,0.21994603,0.20036939,0.09526521,0.38669696,1.7437415,0.10693967,1.1939178,0.21803373,1.0051763
VACC_0148,0,0.69781274,0.37332028,1.1731715,0.0,0.44672894,0.0,0.7889325,0.9180041,0.36460245,0.13732035,0.71173584,0.26447272,0.1154602,0.31056732,0.25272822,0.7734869,0.814106,0.30149084,0.45889986,0.6417932,0.31638312,0.68157804,0.30391443,0.08037391,0.11731396,0.20397589,0.3627607,0.9500332,0.22979793,0.6145652,0.3386559,0.3137846
VACC_0149,0,1.4566686,0.36084735,2.361292,0.0,0.055028424,0.0,1.5134315,1.7313554,0.54667926,0.25251728,1.4721767,0.23492517,0.05638708,0.08555229,0.0,1.9344941,1.7450914,0.1626383,0.77774465,1.4796218,0.0,1.3791896,0.29241347,0.2409359,0.19367957,0.098826826,0.3739561,1.8095838,0.081264555,1.2298489,0.21331131,1.0366668
VACC_0150,0,1.4414401,0.3610742,2.340219,0.0,0.06874655,0.0,1.4963281,1.7146146,0.5516067,0.25741893,1.4496182,0.23605387,0.054410666,0.0972503,0.0,1.9109563,1.7179217,0.1744662,0.7715497,1.4633782,0.0,1.3714781,0.30109078,0.24095626,0.1921575,0.103854954,0.38747206,1.7861295,0.092766285,1.220901,0.22651094,1.0264312
VACC_0151,0,0.6801107,0.39903405,1.1671939,0.0,0.5174349,0.0,0.7074092,0.962544,0.41079545,0.2336803,0.65767664,0.27138197,0.18273728,0.3194629,0.2670682,0.83237374,0.7276775,0.35541487,0.46029326,0.6350356,0.3511727,0.834407,0.3424518,0.15699616,0.077128686,0.23869857,0.44019833,0.9358705,0.2301498,0.6778302,0.33291668,0.37115204
VACC_0152,0,1.4015675,0.3480988,2.3089147,0.0,0.053839788,0.0,1.4843979,1.6704416,0.53266037,0.25075692,1.461636,0.23453103,0.03902255,0.09039487,0.0,1.8727202,1.7233634,0.16700125,0.760548,1.4395187,0.0,1.305328,0.29263908,0.2222185,0.19664982,0.095057786,0.3796238,1.7510688,0.09787154,1.1941521,0.20854002,1.0039068
VACC_0153,0,1.2477312,0.33908862,2.0800962,0.0,0.17599379,0.0,1.3175497,1.5056162,0.544498,0.26941758,1.2844882,0.24799193,0.038611293,0.14784719,0.0115097165,1.6383618,1.5053029,0.23494792,0.6831189,1.2524962,0.06461297,1.1785841,0.3402742,0.2112186,0.18596292,0.112778544,0.43605486,1.5426342,0.15590525,1.0775821,0.27290916,0.86913705
VACC_0154,0,0.86160696,0.42777395,1.005523,0.0,0.54601765,0.0,0.7400071,1.0583217,0.44285816,0.11806716,0.4764122,0.21444316,0.2234768,0.4553007,0.44806725,0.81985486,0.60533214,0.42482287,0.40750182,0.5470598,0.4731602,0.86562014,0.40105295,0.04605019,0.17378324,0.3943746,0.52639794,0.7930691,0.37607247,0.60469574,0.5044032,0.2222513
VACC_0155,0,1.0937142,0.33430806,1.814656,0.0,0.33771098,0.0,1.1255218,1.3451233,0.57039243,0.28306842,1.0589901,0.2822479,0.045754775,0.2696333,0.17382985,1.358985,1.238465,0.33350778,0.5945768,1.0498856,0.21850865,1.0568465,0.42080325,0.18909654,0.18526989,0.14755067,0.5178323,1.3078319,0.24577594,0.937531,0.3791551,0.70416236
VACC_0156,0,0.8396158,0.43398988,1.1313249,0.0,0.32354283,0.0,0.76969844,0.9498907,0.29502147,0.10376541,0.7080732,0.2160287,0.15156552,0.22887523,0.20659482,0.8612468,0.79885554,0.26254857,0.42338976,0.6445668,0.21283866,0.7652459,0.21643865,0.13834053,0.12277501,0.25577402,0.30910775,0.92399544,0.18413812,0.67294955,0.2900685,0.30539098
VACC_0157,0,0.8367083,0.4157405,1.0113345,0.0,0.54779565,0.0,0.7341296,1.0450923,0.44824708,0.12812106,0.4800594,0.2187533,0.22146563,0.45003647,0.44899362,0.8066964,0.61149454,0.42323852,0.4096165,0.53921926,0.47988492,0.8353008,0.40737903,0.044619977,0.17835078,0.37560523,0.5301914,0.7800213,0.3796358,0.5985786,0.50342065,0.22399044
VACC_0158,0,1.0312772,0.3035099,1.7217703,0.0,0.39896685,0.0,1.0756092,1.2746518,0.6124957,0.30684334,0.9783361,0.3007818,0.02102758,0.3423723,0.31408793,1.2646172,1.1524092,0.4017765,0.56201345,0.96031713,0.31642628,0.9676578,0.49949074,0.1530259,0.21793905,0.15380144,0.60158,1.1772696,0.32947624,0.87800133,0.44650513,0.6420256
VACC_0159,0,0.999406,0.35240662,1.4806147,0.0,0.5269638,0.0,0.9491621,1.24579,0.60602397,0.26888168,0.7662277,0.31187564,0.0830478,0.42212325,0.36411446,1.137385,0.9296292,0.44341666,0.5042137,0.82547045,0.40483922,0.9834516,0.5184064,0.14887589,0.20602119,0.2306756,0.6191006,1.0762796,0.365754,0.7839392,0.5151157,0.4976439
VACC_0160,0,1.4547462,0.36306342,2.3593626,0.0,0.054241046,0.0,1.5116329,1.7315891,0.5422891,0.2512886,1.4752392,0.23607792,0.05555348,0.08279158,0.0,1.9334382,1.7460194,0.16077024,0.77785736,1.480907,0.0,1.377264,0.29051316,0.24363111,0.19068271,0.09933382,0.37134698,1.8120432,0.076337695,1.2296007,0.20706642,1.0362206
VACC_0161,0,0.79686,0.40278354,0.98511016,0.0,0.6279186,0.0,0.68995035,1.0342339,0.5192905,0.18464972,0.3988039,0.26132876,0.1782737,0.548217,0.5291669,0.7540101,0.5297092,0.50497806,0.3935757,0.50646377,0.5908132,0.79977477,0.5079006,0.06102951,0.19194037,0.3676337,0.617869,0.7050328,0.44745612,0.5719074,0.5773169,0.205939
VACC_0162,0,0.93583155,0.33617833,1.5315249,0.0,0.49358433,0.0,0.9446113,1.1889784,0.5847273,0.2798823,0.83566135,0.3097151,0.07334315,0.36365634,0.31872898,1.0900859,0.97052574,0.41685015,0.51455975,0.8346243,0.3610205,0.9311012,0.4793247,0.1567676,0.17958194,0.18027309,0.5800569,1.0834051,0.32279968,0.7947587,0.47143024,0.5280502
VACC_0163,0,1.281003,0.3469202,2.1232107,0.0,0.13181041,0.0,1.3270441,1.5116086,0.5235863,0.26779652,1.3250091,0.23908232,0.036408737,0.117581084,0.0,1.6645529,1.5468785,0.21555993,0.68710494,1.2783567,0.022109732,1.1968533,0.30952835,0.23125952,0.18359137,0.10442215,0.40770194,1.5668392,0.12551981,1.111371,0.24791437,0.8977822
VACC_0164,0,0.95813566,0.33092934,1.5344024,0.0,0.3527792,0.0,0.9602734,1.1324301,0.4968382,0.24250571,0.91183794,0.27399212,0.052599818,0.27971405,0.2796989,1.0988896,1.0471689,0.34338868,0.50018424,0.8435239,0.25720674,0.86829054,0.38558954,0.15252359,0.19025487,0.153943,0.48234883,1.0745445,0.27322268,0.8031621,0.38160175,0.52833337
VACC_0165,0,1.4555118,0.36279282,2.3504553,0.0,0.07073639,0.0,1.5115181,1.7331371,0.55322057,0.25580555,1.4572417,0.24177863,0.05593951,0.09515108,0.0,1.9328511,1.729078,0.17421472,0.7776298,1.4726646,0.0,1.3824703,0.30536067,0.24233036,0.19470453,0.10392347,0.38806632,1.806896,0.09414065,1.2272642,0.22481859,1.0315241
VACC_0166,0,1.564523,0.37701282,2.5551953,0.0,0.0,0.0,1.6539248,1.841315,0.50489086,0.23384051,1.6455227,0.19454573,0.054452777,0.0,0.0,2.1395397,1.947984,0.070132375,0.8501659,1.6358966,0.0,1.4728699,0.20099115,0.26148942,0.18016428,0.07906324,0.28675798,1.9930384,0.0,1.341974,0.11594355,1.1673217
VACC_0167,0,1.0552726,0.3009507,1.7414613,0.0,0.43866342,0.0,1.0982058,1.3217187,0.6492008,0.30676168,0.95579684,0.3202356,0.030894399,0.39599603,0.32710475,1.280818,1.1356325,0.42770267,0.56793094,0.98222625,0.35129762,1.01246,0.53338253,0.14192614,0.22520506,0.16167946,0.6295984,1.2028401,0.36166316,0.87469953,0.4936033,0.6411717
VACC_0168,0,1.119898,0.31016794,1.8521774,0.0,0.3115632,0.0,1.1574757,1.3677944,0.5726402,0.2763546,1.1072774,0.29697007,0.03526126,0.28411955,0.17112452,1.3876941,1.2931861,0.33123845,0.5970067,1.0735421,0.21603464,1.0282671,0.43656498,0.1676924,0.21400419,0.12514457,0.5140549,1.3175825,0.2591586,0.9318534,0.36478573,0.7040162
VACC_0169,0,1.5642469,0.3792597,2.555693,0.0,0.0,0.0,1.6536577,1.842164,0.49832463,0.2309037,1.6516035,0.1927719,0.054824814,0.0,0.0,2.140809,1.9527535,0.06392521,0.8507265,1.6391978,0.0,1.4716945,0.19413948,0.2638504,0.17700636,0.078955084,0.27966622,1.996999,0.0,1.3430614,0.10651672,1.1689327
VACC_0170,0,1.4047873,0.3465951,2.308837,0.0,0.058631167,0.0,1.4855782,1.6715145,0.54023635,0.25338626,1.4527348,0.23468731,0.038990185,0.09835614,0.0,1.8730291,1.7166595,0.17350632,0.7596792,1.4369924,0.0,1.3098655,0.29863793,0.22017473,0.1999358,0.09680143,0.38659933,1.7464895,0.10719156,1.1943913,0.2202242,1.0035627
VACC_0171,0,1.090214,0.3239385,1.8038216,0.0,0.38396227,0.0,1.1168673,1.3363309,0.6044177,0.2994963,1.0345637,0.29883724,0.04590185,0.29710722,0.23636389,1.3385917,1.2149152,0.37034583,0.5861064,1.0201837,0.25257534,1.0545913,0.46220005,0.18183802,0.20088282,0.14656574,0.5650394,1.279099,0.2729103,0.93225807,0.42522693,0.6899985
VACC_0172,0,1.1138575,0.3257354,1.8259146,0.0,0.40315944,0.0,1.1403849,1.3838253,0.6155119,0.28658968,1.0416822,0.31313145,0.059197903,0.32575136,0.20955044,1.3617492,1.2281554,0.36959755,0.5945563,1.0529985,0.25889975,1.0913349,0.47167325,0.17184375,0.2031095,0.15118371,0.56514394,1.3233155,0.27526915,0.9285988,0.43699926,0.68947196
VACC_0173,0,1.0531104,0.3032217,1.7461536,0.0,0.42971855,0.0,1.0982169,1.3183429,0.63883835,0.30305403,0.96952724,0.31876063,0.028629735,0.38606817,0.3094234,1.2785742,1.1461974,0.4193493,0.56762016,0.9883176,0.3385278,1.0089931,0.5219495,0.14487717,0.21955189,0.15867355,0.6172383,1.2096491,0.3469358,0.8766347,0.48057514,0.6429844
VACC_0174,0,1.0289018,0.30677253,1.7456007,0.0,0.35466057,0.0,1.0908012,1.2582185,0.57934284,0.29068744,1.0241756,0.28616762,0.022841305,0.294127,0.27248865,1.2677766,1.1931845,0.36276293,0.56584394,0.9789392,0.26223564,0.9649298,0.4460721,0.15484826,0.20458406,0.13838564,0.5537312,1.2069803,0.28848815,0.8905741,0.4113359,0.65534806
VACC_0175,0,1.566109,0.37856695,2.5562122,0.0,0.0,0.0,1.6578798,1.8393035,0.49929982,0.23015355,1.6507002,0.1931343,0.055254757,0.0,0.0,2.1418905,1.9530089,0.06454176,0.85067946,1.6379391,0.0,1.4749309,0.19284177,0.2612554,0.17873484,0.078140706,0.2803519,1.9998913,0.0,1.3436413,0.11249596,1.1673688
VACC_0176,0,1.4423504,0.3652433,2.3314433,0.0,0.0765612,0.0,1.496831,1.7159636,0.5506393,0.256391,1.4423851,0.2403888,0.054208353,0.09909876,0.0,1.9116884,1.7092404,0.1786024,0.77153295,1.4606348,0.0,1.3758157,0.30427414,0.24331897,0.19061708,0.10839352,0.39236775,1.7899292,0.09687787,1.2201989,0.23027927,1.0223012
VACC_0177,0,1.0925784,0.32549015,1.8263805,0.0,0.34276938,0.0,1.1253024,1.3296769,0.5787401,0.2863937,1.0716081,0.2828415,0.049045786,0.2646637,0.19863856,1.3432906,1.2533594,0.3358531,0.5890732,1.0388212,0.21192555,1.0523553,0.41998267,0.18164024,0.19341528,0.136765,0.52298045,1.2988205,0.23902869,0.9417561,0.3939259,0.703742
VACC_0178,0,1.1322436,0.31585583,1.8192704,0.0,0.4078496,0.0,1.1563128,1.3895116,0.6231203,0.28260475,1.0334942,0.33538502,0.0462887,0.36393845,0.25287575,1.3640282,1.2205249,0.39331496,0.58874524,1.0527312,0.28318334,1.0789443,0.4997713,0.15780525,0.22551247,0.15076688,0.5869875,1.3155059,0.31915915,0.9169245,0.46089822,0.6721623
VACC_0179,0,1.30991,0.34985998,2.1126745,0.0,0.18705915,0.0,1.340731,1.564292,0.56147575,0.2690555,1.2783645,0.2621879,0.049639612,0.17478181,0.0074117184,1.6900636,1.5094702,0.24918866,0.692141,1.2846215,0.06848882,1.2433977,0.3601619,0.22348158,0.19678798,0.12416127,0.45169982,1.5837916,0.16905409,1.101316,0.2961992,0.8837286
VACC_0180,0,0.90886587,0.30387884,1.440067,0.0,0.615957,0.0,0.92498136,1.1766676,0.66754085,0.29248643,0.71710116,0.36008734,0.05178483,0.53101754,0.49724454,1.0058223,0.8608351,0.5255326,0.4802761,0.76894975,0.51563734,0.89114785,0.6081954,0.09253858,0.22974774,0.210865,0.70383155,0.98033535,0.46038932,0.7148649,0.61077434,0.44275045
VACC_0181,0,1.5645761,0.38183323,2.553585,0.0,0.0,0.0,1.656362,1.8412848,0.49132288,0.22680064,1.6563987,0.19250451,0.056216806,0.0,0.0,2.1436365,1.9566987,0.05793369,0.85180926,1.6404752,0.0,1.4725415,0.18696916,0.2646782,0.174936,0.07894659,0.2739518,2.0045888,0.0,1.3437417,0.10026294,1.1680359
VACC_0182,0,1.5648553,0.38168687,2.5520918,0.0,0.0,0.0,1.6565478,1.8412924,0.49384534,0.22784911,1.6525725,0.19369934,0.05609891,0.0,0.0,2.1432767,1.9531004,0.061021924,0.85164064,1.6387961,0.0,1.4738818,0.19003057,0.26430005,0.17579675,0.07979047,0.27749184,2.0034852,0.0,1.3434036,0.10463035,1.1670843
VACC_0183,0,1.2910981,0.3494867,2.078446,0.0,0.23178111,0.0,1.3118225,1.5393116,0.58152145,0.28240937,1.2366586,0.27597028,0.04667367,0.20683093,0.06428516,1.644001,1.4631461,0.28443128,0.6791345,1.2492176,0.10546218,1.2361156,0.39279687,0.22324872,0.20137766,0.1335589,0.49163476,1.5433335,0.19364631,1.0897145,0.33753455,0.8636782
VACC_0184,0,1.2419913,0.32626063,2.052089,0.0,0.21313725,0.0,1.2964236,1.4879844,0.57355803,0.28309506,1.2439641,0.27128345,0.027839169,0.20887633,0.095018506,1.5960026,1.4643658,0.28282833,0.667426,1.2206465,0.12199448,1.1558537,0.39349604,0.19822621,0.2109878,0.11834872,0.4896728,1.4880924,0.21000999,1.0586286,0.32563108,0.8442286
VACC_0185,0,0.7415708,0.4442982,1.1543936,0.0,0.41698658,0.0,0.7336439,0.9435454,0.3208509,0.162416,0.7048429,0.21074311,0.19010736,0.18063594,0.18432814,0.8494675,0.7831967,0.25846308,0.46046865,0.6375054,0.21707518,0.82790107,0.21334887,0.16523342,0.06485783,0.24089472,0.33273616,0.9730216,0.14400285,0.7010742,0.2833553,0.37132654
VACC_0186,0,1.110071,0.31477192,1.8198879,0.0,0.33119822,0.0,1.1367837,1.3535194,0.5856293,0.28393662,1.0599715,0.2973621,0.032800093,0.30886942,0.2078498,1.3623377,1.2409444,0.35479695,0.5874353,1.0513551,0.24652503,1.0322134,0.4526478,0.17161703,0.21213797,0.13936114,0.5395665,1.2834352,0.28428513,0.92403364,0.3946904,0.69213176
VACC_0187,0,1.4102278,0.34789112,2.2943711,0.0,0.07628821,0.0,1.4838996,1.6795211,0.5488743,0.25515062,1.4344342,0.24056278,0.040884495,0.112874165,0.0,1.877932,1.7022511,0.18502426,0.7588622,1.4292501,0.0,1.3155879,0.31558555,0.21809368,0.2063087,0.10540837,0.40326884,1.7422967,0.12299633,1.1891568,0.23334855,0.99485624
VACC_0188,0,1.3230914,0.35072184,2.1525009,0.0,0.14597712,0.0,1.3679167,1.5711627,0.53642076,0.25496066,1.3335695,0.25298017,0.051046386,0.13347144,0.0,1.714882,1.5654211,0.21375734,0.70071197,1.314418,0.018177137,1.2476865,0.31898004,0.22468999,0.18942621,0.10785547,0.40776595,1.6266084,0.13006616,1.1185322,0.26000386,0.90316534
VACC_0189,0,0.6215919,0.35238373,1.1460087,0.0,0.29561645,0.0,0.56243086,0.97183084,0.38844037,0.28779048,0.70803684,0.2420732,0.07463563,0.3545823,0.22803855,0.8515634,0.72290933,0.30551213,0.38612407,0.6622579,0.45075572,0.6433314,0.33308828,0.22506368,0.090534635,0.24511734,0.4070544,0.81257856,0.32804745,0.6306328,0.1040349,0.36059883
VACC_0190,0,0.5926648,0.2835728,1.1730888,0.0,0.5683485,0.0,0.4782462,1.0375953,0.58207417,0.44097823,0.6413905,0.38831663,0.0296181,0.6141581,0.502456,0.7696533,0.6363454,0.53727406,0.3581679,0.5998243,0.74805367,0.62851554,0.6222077,0.22993587,0.15359473,0.2767232,0.67319703,0.7243829,0.5618306,0.5834315,0.2718954,0.32534856
VACC_0191,0,0.6718241,0.4032701,1.147094,0.0,0.19070746,0.0,0.6091194,0.9943222,0.3126315,0.22667049,0.708459,0.17722838,0.107762456,0.27376616,0.09150663,0.9370784,0.7407144,0.21171492,0.40869808,0.71573293,0.33110225,0.721449,0.22936785,0.24692912,0.057620578,0.26345646,0.3158227,0.8859782,0.22033703,0.66906416,0.02485922,0.39591867
VACC_0192,0,0.6275839,0.29592866,1.1722221,0.0,0.5485389,0.0,0.5138314,1.0417378,0.57494944,0.41889632,0.6171272,0.3724501,0.042291194,0.5911493,0.45916533,0.8134606,0.61977756,0.5179161,0.3615735,0.62484825,0.6945735,0.6790415,0.6086836,0.24020033,0.14951015,0.26803136,0.67019475,0.7530797,0.5269567,0.600584,0.2784739,0.333165
VACC_0193,0,0.5120391,0.39954525,0.8445821,0.0,0.30704927,0.0,0.39279085,0.8388167,0.3039145,0.25355625,0.52999306,0.19492699,0.08629325,0.3616708,0.26523912,0.64768666,0.53163624,0.28518927,0.32526967,0.48840255,0.50096995,0.52237797,0.29284215,0.21036002,0.07214106,0.34809965,0.36747524,0.61317736,0.33098632,0.50616604,0.03957963,0.21300931
VACC_0194,0,0.38107064,0.3591854,0.5760824,0.0,0.70183605,0.0,0.16307683,0.65499634,0.49174386,0.3665862,0.14411013,0.3375988,0.08555284,0.6484971,0.6195159,0.26499408,0.107311875,0.56780636,0.20949179,0.22581485,0.81138194,0.4591673,0.63962245,0.23721005,0.12883943,0.3901011,0.71148455,0.29312587,0.55535054,0.35076356,0.37503546,0.023719043
VACC_0195,0,0.62343246,0.34510753,1.1525106,0.0,0.2949198,0.0,0.566244,0.98264873,0.39662743,0.2923591,0.70971525,0.24374317,0.07527967,0.36445338,0.23218983,0.8606924,0.7251749,0.3095258,0.38592976,0.66746217,0.4594239,0.6507064,0.33749855,0.22120863,0.0933531,0.2417076,0.4139112,0.8104113,0.33491063,0.63091177,0.10619336,0.36578098
VACC_0196,0,0.77034473,0.36937767,1.3941324,0.0,0.17733426,0.0,0.72276545,1.1589307,0.36939967,0.27925396,0.91467875,0.22119151,0.07547827,0.28070873,0.0755873,1.1387933,0.9554931,0.2309311,0.46133897,0.859184,0.33285922,0.78710663,0.25922012,0.25456968,0.07862472,0.22549237,0.33043888,1.0615212,0.25038883,0.7616794,0.0,0.5035558
VACC_0197,0,0.56699914,0.44697,0.9348872,0.0,0.18001167,0.0,0.48543894,0.8335701,0.21365975,0.17688258,0.6025646,0.13326971,0.12717178,0.21493836,0.07873127,0.7432885,0.6135541,0.16217726,0.36026946,0.5790595,0.29811376,0.61952484,0.14449924,0.24368455,0.022931993,0.31526166,0.22726533,0.7595879,0.1682561,0.5824001,0.0,0.28486818
VACC_0198,0,0.4774928,0.28614515,0.9051033,0.0,0.6666142,0.0,0.34220907,0.83796966,0.5838723,0.4181341,0.38434938,0.39169848,0.051084727,0.6676796,0.6027096,0.51428545,0.36256486,0.59040564,0.28261983,0.415356,0.8061002,0.5353668,0.68073416,0.22258902,0.15780294,0.29038376,0.7441448,0.4952289,0.58782053,0.4682273,0.38269418,0.18685041
VACC_0199,0,0.71769017,0.3697682,1.2828317,0.0,0.22386007,0.0,0.66154146,1.0712209,0.37493634,0.27225447,0.8082121,0.22265767,0.07998109,0.3014874,0.12668785,1.0200977,0.83935416,0.25475097,0.42779282,0.7765485,0.35889846,0.739601,0.28585386,0.25005305,0.08246402,0.22980027,0.36450228,0.95659405,0.26756167,0.70988035,0.051392704,0.4438708
VACC_0200,0,0.7689678,0.37216914,1.3970528,0.0,0.17498495,0.0,0.722023,1.1603534,0.36359322,0.27667975,0.9226065,0.22030674,0.077771425,0.2761181,0.0681043,1.1398944,0.9645746,0.22400469,0.4639152,0.8623236,0.32827717,0.78674257,0.25489873,0.2547655,0.077303745,0.22919329,0.32285753,1.0692599,0.24460307,0.7616644,0.0,0.5046618
VACC_0201,0,0.6042093,0.3783573,1.0881345,0.0,0.24069326,0.0,0.5789137,0.91531885,0.29325366,0.2084247,0.70604783,0.20555855,0.12747984,0.27870595,0.12237355,0.8477397,0.72976553,0.22190076,0.38756445,0.65272534,0.34157938,0.6569243,0.23158574,0.20838003,0.06361454,0.23315014,0.29825774,0.8483255,0.21050689,0.6157723,0.04218191,0.33402044
VACC_0202,0,0.75743186,0.5614025,0.8400916,0.0,0.025241122,0.0,0.60584766,0.88910913,0.019418731,0.0,0.5405153,0.0,0.28355983,0.03595735,0.0,0.80994844,0.6238302,0.022695899,0.40179205,0.57408214,0.08402474,0.74031734,0.0,0.19014184,0.009712867,0.43189675,0.04214549,0.80573523,0.0030176938,0.62131894,0.0,0.23672062
VACC_0203,0,0.7998406,0.36064395,1.3463225,0.0,0.24591316,0.0,0.8039613,1.019659,0.39306515,0.2284242,0.8367897,0.19897823,0.023144096,0.22752409,0.15671858,0.97778237,0.92853737,0.24901593,0.47402748,0.7906134,0.25801098,0.7078416,0.27286047,0.18725933,0.120748885,0.1836729,0.33169404,0.9460588,0.23597237,0.72671866,0.18630421,0.49248073
VACC_0204,0,0.82064164,0.34653997,1.4440932,0.0,0.23213653,0.0,0.83492136,1.0708702,0.41568416,0.25315583,0.9019339,0.22190507,0.025119469,0.24957724,0.15581673,1.0431457,1.0002145,0.2610306,0.4952228,0.84236586,0.2818448,0.7239198,0.30562782,0.19650555,0.13575563,0.17478661,0.3674974,0.99528754,0.25115496,0.7613841,0.17551184,0.537025
VACC_0205,0,1.0979991,0.3663982,1.9402795,0.0,0.0,0.0,1.172882,1.3824711,0.3758741,0.22730915,1.3184811,0.15797831,0.009480491,0.03953044,0.0,1.5286199,1.4873023,0.081864774,0.66070294,1.2273123,0.011851534,0.9643719,0.13330138,0.23501036,0.118859775,0.111027926,0.18265599,1.4345747,0.083779335,1.0171608,9.596348e-06,0.8510823
VACC_0206,0,0.9176386,0.36254495,1.6184559,0.0,0.11469193,0.0,0.9561448,1.1857305,0.39148903,0.23558526,1.0504091,0.1786743,0.021121204,0.15558632,0.018390179,1.2126508,1.1779855,0.1719425,0.5615404,0.99086595,0.17276739,0.8185619,0.22038484,0.20910108,0.121705584,0.1594001,0.27854,1.1545517,0.17674175,0.85180056,0.0982928,0.6608671
VACC_0207,0,1.0967581,0.36514336,1.9385519,0.0,0.0,0.0,1.1719311,1.3824306,0.37868667,0.22892801,1.3161091,0.1594341,0.009281695,0.041563377,0.0,1.5284567,1.4846005,0.0845086,0.6603924,1.2250487,0.015641853,0.96280456,0.13747948,0.23460951,0.12028373,0.11069767,0.18713582,1.431594,0.087029874,1.0157838,0.0019600987,0.84978664
VACC_0208,0,0.72446597,0.4124005,1.1450324,0.0,0.21408625,0.0,0.70566523,0.9333077,0.29867327,0.16143362,0.73153824,0.1469978,0.08072706,0.19316973,0.12142128,0.8514585,0.8225015,0.18497464,0.44038874,0.6873677,0.24884202,0.65134263,0.20566976,0.16615966,0.09872628,0.25530648,0.27194545,0.8562387,0.18827286,0.646006,0.12789214,0.38310078
VACC_0209,0,0.7566522,0.43180194,1.1091392,0.0,0.1947269,0.0,0.70538557,0.92265004,0.27215743,0.14686294,0.6842878,0.14502217,0.09869846,0.15915509,0.08700189,0.87921906,0.7606381,0.1776272,0.42932564,0.68012464,0.1944621,0.7089548,0.17993438,0.2025648,0.08458205,0.24412972,0.27121088,0.87262094,0.15166432,0.66668653,0.13233227,0.37726521
VACC_0210,0,0.6731415,0.43996274,0.9153082,0.0,0.21082662,0.0,0.5783452,0.8686858,0.21871705,0.13163905,0.5612711,0.14703758,0.17908883,0.25805068,0.113233685,0.76111376,0.61760414,0.20596302,0.38015133,0.58124626,0.28535593,0.6684613,0.17778122,0.17465316,0.064959,0.3061134,0.23203322,0.7434015,0.17878479,0.590003,0.080117375,0.25984406
VACC_0211,0,0.6389532,0.39772215,1.0744798,0.0,0.2764678,0.0,0.62482274,0.8469748,0.32528085,0.20314832,0.6332809,0.17817919,0.07992497,0.23785226,0.17886671,0.7348026,0.6917573,0.242091,0.40804002,0.6192523,0.30281848,0.62391406,0.25248343,0.19057924,0.083567284,0.24082315,0.3187609,0.7640216,0.22168583,0.617033,0.17312744,0.35399646
VACC_0212,0,1.0388584,0.36823687,1.8078189,0.0,0.04412304,0.0,1.0886171,1.3113366,0.3916453,0.23607494,1.1953639,0.1773913,0.013004392,0.100507036,0.0,1.4154993,1.3447708,0.13738811,0.61827177,1.1292006,0.08542149,0.9202486,0.19236147,0.2316378,0.12451733,0.13410869,0.24876365,1.3248265,0.13372475,0.9548853,0.054649174,0.7683928
VACC_0213,0,0.6578723,0.47446936,1.0592897,0.0,0.09867309,0.0,0.63625824,0.85026026,0.15991612,0.1088451,0.6970712,0.0761929,0.12908453,0.12963362,0.0,0.7923578,0.74144167,0.08814606,0.43980932,0.6814215,0.16483058,0.64293945,0.006730169,0.18875948,0.0112302005,0.28769782,0.06809148,0.85283184,0.09495336,0.6326338,0.0,0.3495473
