txn_id,sender_id,receiver_id,amount,timestamp,channel,is_fraud,victim_id,txn_hour
TXN_01209,VACC_0217,M00018,25000,2026-07-13 19:14:00,IMPS,1,VIC_0217,19
TXN_01311,VACC_0236,M00159,50500,2026-07-13 19:52:00,UPI,1,VIC_0236,19
TXN_01210,VACC_0217,M00193,95000,2026-07-13 19:59:00,UPI,1,VIC_0217,19
TXN_04725,L00014,L00700,25587,2026-07-13 20:12:24,IMPS,0,,20
TXN_03876,L00367,L00183,5751,2026-07-13 20:17:07,UPI,0,,20
TXN_03612,L00067,L00122,1452,2026-07-13 21:15:21,NEFT,0,,21
TXN_00049,VACC_0011,M00110,41000,2026-07-13 21:29:00,UPI,1,VIC_0011,21
TXN_00050,VACC_0011,M00075,100999,2026-07-13 21:47:00,UPI,1,VIC_0011,21
TXN_03725,L00440,L00789,6700,2026-07-13 21:47:57,IMPS,0,,21
TXN_03152,M00117,M00187,15000,2026-07-13 22:44:00,IMPS,1,,22
TXN_01211,VACC_0217,M00018,95500,2026-07-13 22:48:00,IMPS,1,VIC_0217,22
TXN_00854,VACC_0155,M00191,100000,2026-07-13 23:19:00,IMPS,1,VIC_0155,23
TXN_00735,VACC_0133,M00188,10999,2026-07-13 23:28:00,NEFT,1,VIC_0133,23
TXN_03140,M00167,M00097,25000,2026-07-13 23:37:00,IMPS,1,,23
TXN_00051,VACC_0011,M00145,75000,2026-07-13 23:47:00,UPI,1,VIC_0011,23
TXN_03907,L00046,L00426,14455,2026-07-13 23:55:01,NEFT,0,,23
TXN_04951,L00152,L00400,1914,2026-07-14 00:07:08,UPI,0,,0
TXN_04022,L00625,L00753,415,2026-07-14 00:27:18,NEFT,0,,0
TXN_00680,VACC_0127,M00118,25999,2026-07-14 00:31:00,UPI,1,VIC_0127,0
TXN_00855,VACC_0155,M00191,100500,2026-07-14 00:40:00,UPI,1,VIC_0155,0
TXN_03934,L00871,L00583,27733,2026-07-14 00:48:26,IMPS,0,,0
TXN_00052,VACC_0011,M00180,40999,2026-07-14 01:03:00,UPI,1,VIC_0011,1
TXN_03106,M00076,M00146,50000,2026-07-14 01:24:00,UPI,1,,1
TXN_03119,M00157,M00017,15000,2026-07-14 01:27:00,UPI,1,,1
TXN_00053,VACC_0011,M00075,41000,2026-07-14 01:45:00,IMPS,1,VIC_0011,1
TXN_03409,M00081,M00046,35000,2026-07-14 01:50:00,IMPS,1,,1
TXN_04199,L00757,L00628,1342,2026-07-14 01:56:48,IMPS,0,,1
TXN_01689,VACC_0308,M00166,10999,2026-07-14 01:57:00,NEFT,1,VIC_0308,1
TXN_00681,VACC_0127,M00048,100999,2026-07-14 02:16:00,IMPS,1,VIC_0127,2
TXN_03316,M00118,M00188,50000,2026-07-14 02:22:00,IMPS,1,,2
TXN_01732,VACC_0316,M00132,15000,2026-07-14 02:23:00,UPI,1,VIC_0316,2
TXN_01690,VACC_0308,M00166,25500,2026-07-14 02:32:00,UPI,1,VIC_0308,2
TXN_03117,M00042,M00182,15000,2026-07-14 02:35:00,IMPS,1,,2
TXN_01733,VACC_0316,M00132,75500,2026-07-14 02:36:00,UPI,1,VIC_0316,2
TXN_00856,VACC_0155,M00191,40000,2026-07-14 02:43:00,UPI,1,VIC_0155,2
TXN_02988,M00007,M00147,60000,2026-07-14 02:44:00,IMPS,1,,2
TXN_02821,M00118,M00048,60000,2026-07-14 03:05:00,UPI,1,,3
TXN_00682,VACC_0127,M00013,21000,2026-07-14 03:10:00,IMPS,1,VIC_0127,3
TXN_04475,L00988,L00619,3514,2026-07-14 03:33:52,UPI,0,,3
TXN_02969,M00049,M00154,50000,2026-07-14 03:35:00,IMPS,1,,3
TXN_01691,VACC_0308,M00096,11000,2026-07-14 03:57:00,UPI,1,VIC_0308,3
TXN_01734,VACC_0316,M00027,40999,2026-07-14 04:07:00,UPI,1,VIC_0316,4
TXN_00151,VACC_0032,M00181,15000,2026-07-14 04:52:00,UPI,1,VIC_0032,4
TXN_04853,L00508,L00186,12873,2026-07-14 04:53:25,UPI,0,,4
TXN_04742,L00935,L00906,490,2026-07-14 05:06:41,IMPS,0,,5
TXN_00857,VACC_0155,M00016,50500,2026-07-14 05:08:00,UPI,1,VIC_0155,5
TXN_03823,L00583,L00098,12651,2026-07-14 05:40:44,UPI,0,,5
TXN_01692,VACC_0308,M00096,100999,2026-07-14 05:41:00,UPI,1,VIC_0308,5
TXN_00683,VACC_0127,M00083,100500,2026-07-14 05:44:00,UPI,1,VIC_0127,5
TXN_01735,VACC_0316,M00097,10500,2026-07-14 05:54:00,UPI,1,VIC_0316,5
TXN_01736,VACC_0316,M00167,95999,2026-07-14 06:06:00,NEFT,1,VIC_0316,6
TXN_01693,VACC_0308,M00061,20000,2026-07-14 06:28:00,UPI,1,VIC_0308,6
TXN_00858,VACC_0155,M00156,15999,2026-07-14 06:33:00,UPI,1,VIC_0155,6
TXN_02626,VACC_0469,M00168,10999,2026-07-14 06:46:00,UPI,1,VIC_0469,6
TXN_00684,VACC_0127,M00153,96000,2026-07-14 06:53:00,UPI,1,VIC_0127,6
TXN_01694,VACC_0308,M00096,100000,2026-07-14 07:00:00,UPI,1,VIC_0308,7
TXN_00685,VACC_0127,M00083,20000,2026-07-14 07:19:00,UPI,1,VIC_0127,7
TXN_01737,VACC_0316,M00097,95999,2026-07-14 07:42:00,UPI,1,VIC_0316,7
TXN_00152,VACC_0032,M00181,40999,2026-07-14 07:47:00,UPI,1,VIC_0032,7
TXN_00686,VACC_0127,M00083,10999,2026-07-14 07:53:00,IMPS,1,VIC_0127,7
TXN_00153,VACC_0032,M00041,20000,2026-07-14 09:05:00,UPI,1,VIC_0032,9
TXN_01695,VACC_0308,M00061,75999,2026-07-14 09:47:00,UPI,1,VIC_0308,9
TXN_00154,VACC_0032,M00181,15999,2026-07-14 10:24:00,UPI,1,VIC_0032,10
TXN_00687,VACC_0127,M00188,41000,2026-07-14 10:38:00,IMPS,1,VIC_0127,10
TXN_01738,VACC_0316,M00097,11000,2026-07-14 10:39:00,UPI,1,VIC_0316,10
TXN_00688,VACC_0127,M00048,15500,2026-07-14 11:48:00,UPI,1,VIC_0127,11
TXN_00689,VACC_0127,M00083,25999,2026-07-14 12:04:00,UPI,1,VIC_0127,12
TXN_01739,VACC_0316,M00167,16000,2026-07-14 12:15:00,UPI,1,VIC_0316,12
TXN_00155,VACC_0032,M00111,11000,2026-07-14 12:17:00,UPI,1,VIC_0032,12
TXN_01696,VACC_0308,M00131,100999,2026-07-14 12:33:00,UPI,1,VIC_0308,12
TXN_00690,VACC_0127,M00188,41000,2026-07-14 13:42:00,UPI,1,VIC_0127,13
TXN_01697,VACC_0308,M00096,15000,2026-07-14 13:59:00,UPI,1,VIC_0308,13
TXN_01740,VACC_0316,M00062,10999,2026-07-14 14:48:00,NEFT,1,VIC_0316,14
TXN_00691,VACC_0127,M00118,15500,2026-07-14 15:03:00,UPI,1,VIC_0127,15
TXN_03625,L00302,L00809,16702,2026-07-14 15:11:25,UPI,0,,15
TXN_04925,L00631,L00342,1146,2026-07-14 15:32:49,UPI,0,,15
TXN_04229,L00446,L00733,479,2026-07-14 15:37:35,UPI,0,,15
TXN_01698,VACC_0308,M00096,100500,2026-07-14 16:33:00,NEFT,1,VIC_0308,16
TXN_04931,L00183,L00439,1625,2026-07-14 16:34:59,UPI,0,,16
TXN_02116,VACC_0381,M00033,20500,2026-07-14 16:57:00,UPI,1,VIC_0381,16
TXN_01489,VACC_0270,M00021,10999,2026-07-14 17:00:00,IMPS,1,VIC_0270,17
TXN_01942,VACC_0354,M00101,76000,2026-07-14 17:12:00,NEFT,1,VIC_0354,17
TXN_03759,L00584,L00986,1596,2026-07-14 17:20:56,UPI,0,,17
TXN_01699,VACC_0308,M00131,15500,2026-07-14 17:23:00,UPI,1,VIC_0308,17
TXN_04752,L00547,L00739,13182,2026-07-14 17:27:45,IMPS,0,,17
TXN_01741,VACC_0316,M00132,25999,2026-07-14 17:39:00,UPI,1,VIC_0316,17
TXN_03884,L00657,L00679,422,2026-07-14 18:04:47,IMPS,0,,18
TXN_02627,VACC_0470,M00082,10500,2026-07-14 18:15:00,IMPS,1,VIC_0470,18
TXN_04835,L00740,L00764,1547,2026-07-14 18:30:07,IMPS,0,,18
TXN_02628,VACC_0470,M00152,75000,2026-07-14 18:39:00,UPI,1,VIC_0470,18
TXN_01490,VACC_0270,M00126,21000,2026-07-14 18:51:00,UPI,1,VIC_0270,18
TXN_02117,VACC_0381,M00068,16000,2026-07-14 18:55:00,UPI,1,VIC_0381,18
TXN_04380,L00657,L00685,20064,2026-07-14 19:05:30,IMPS,0,,19
TXN_01700,VACC_0308,M00096,50500,2026-07-14 19:21:00,UPI,1,VIC_0308,19
TXN_04912,L00395,L00151,40019,2026-07-14 19:46:44,UPI,0,,19
TXN_03900,L00697,L00686,4277,2026-07-14 19:54:11,UPI,0,,19
TXN_02942,M00125,M00160,35000,2026-07-14 19:55:00,IMPS,1,,19
TXN_02139,VACC_0384,M00069,40500,2026-07-14 19:58:00,IMPS,1,VIC_0384,19
TXN_01943,VACC_0354,M00171,20500,2026-07-14 20:04:00,UPI,1,VIC_0354,20
TXN_01742,VACC_0316,M00167,11000,2026-07-14 20:16:00,UPI,1,VIC_0316,20
TXN_02118,VACC_0381,M00033,40999,2026-07-14 20:19:00,UPI,1,VIC_0381,20
TXN_04474,L00389,L00027,1958,2026-07-14 20:21:08,UPI,0,,20
TXN_02629,VACC_0470,M00082,15999,2026-07-14 20:27:00,UPI,1,VIC_0470,20
TXN_04274,L00790,L00374,1948,2026-07-14 20:37:40,NEFT,0,,20
TXN_02140,VACC_0384,M00139,10999,2026-07-14 20:39:00,UPI,1,VIC_0384,20
TXN_02355,VACC_0423,M00070,100500,2026-07-14 20:53:00,UPI,1,VIC_0423,20
TXN_01491,VACC_0270,M00161,101000,2026-07-14 21:25:00,UPI,1,VIC_0270,21
TXN_04632,L00144,L00363,253,2026-07-14 21:27:25,UPI,0,,21
TXN_01944,VACC_0354,M00136,50000,2026-07-14 21:30:00,UPI,1,VIC_0354,21
TXN_02119,VACC_0381,M00033,100000,2026-07-14 21:41:00,UPI,1,VIC_0381,21
TXN_01492,VACC_0270,M00021,76000,2026-07-14 21:44:00,UPI,1,VIC_0270,21
TXN_02141,VACC_0384,M00069,50999,2026-07-14 22:14:00,NEFT,1,VIC_0384,22
TXN_02248,VACC_0404,M00034,10999,2026-07-14 22:16:00,UPI,1,VIC_0404,22
TXN_01701,VACC_0308,M00131,75500,2026-07-14 22:20:00,UPI,1,VIC_0308,22
TXN_00164,VACC_0035,M00076,95999,2026-07-14 22:24:00,UPI,1,VIC_0035,22
TXN_04909,L00002,L00935,7531,2026-07-14 22:25:16,UPI,0,,22
TXN_02630,VACC_0470,M00012,100500,2026-07-14 22:29:00,UPI,1,VIC_0470,22
TXN_02960,M00012,M00152,25000,2026-07-14 22:57:00,IMPS,1,,22
TXN_02631,VACC_0470,M00012,25999,2026-07-14 22:59:00,UPI,1,VIC_0470,22
TXN_03841,L00334,L00420,2194,2026-07-14 23:07:42,NEFT,0,,23
TXN_02142,VACC_0384,M00069,75999,2026-07-14 23:12:00,UPI,1,VIC_0384,23
TXN_03569,L00478,L00639,1720,2026-07-14 23:12:57,IMPS,0,,23
TXN_00165,VACC_0035,M00076,51000,2026-07-14 23:28:00,NEFT,1,VIC_0035,23
TXN_02356,VACC_0423,M00070,25999,2026-07-14 23:33:00,UPI,1,VIC_0423,23
TXN_04850,L00445,L00378,13950,2026-07-14 23:53:47,UPI,0,,23
TXN_02120,VACC_0381,M00068,40999,2026-07-14 23:54:00,UPI,1,VIC_0381,23
TXN_01945,VACC_0354,M00066,10500,2026-07-15 00:21:00,UPI,1,VIC_0354,0
TXN_01493,VACC_0270,M00021,95999,2026-07-15 00:27:00,IMPS,1,VIC_0270,0
TXN_03406,M00142,M00072,50000,2026-07-15 00:27:00,UPI,1,,0
TXN_02632,VACC_0470,M00047,50999,2026-07-15 00:29:00,UPI,1,VIC_0470,0
TXN_02249,VACC_0404,M00034,96000,2026-07-15 00:34:00,IMPS,1,VIC_0404,0
TXN_02357,VACC_0423,M00035,51000,2026-07-15 00:54:00,UPI,1,VIC_0423,0
TXN_01702,VACC_0308,M00026,20000,2026-07-15 00:55:00,UPI,1,VIC_0308,0
TXN_02121,VACC_0381,M00033,96000,2026-07-15 00:55:00,UPI,1,VIC_0381,0
TXN_01494,VACC_0270,M00161,25500,2026-07-15 00:59:00,UPI,1,VIC_0270,0
TXN_01703,VACC_0308,M00166,11000,2026-07-15 01:01:00,UPI,1,VIC_0308,1
TXN_02633,VACC_0470,M00152,10500,2026-07-15 01:21:00,UPI,1,VIC_0470,1
TXN_00166,VACC_0035,M00111,25000,2026-07-15 01:25:00,IMPS,1,VIC_0035,1
TXN_03721,L00834,L00473,2858,2026-07-15 01:48:47,UPI,0,,1
TXN_02250,VACC_0404,M00139,100000,2026-07-15 01:52:00,UPI,1,VIC_0404,1
TXN_02143,VACC_0384,M00069,101000,2026-07-15 01:53:00,UPI,1,VIC_0384,1
TXN_04545,L00096,L00170,1653,2026-07-15 01:56:40,IMPS,0,,1
TXN_01704,VACC_0308,M00096,40000,2026-07-15 02:18:00,UPI,1,VIC_0308,2
TXN_02358,VACC_0423,M00105,10000,2026-07-15 02:30:00,UPI,1,VIC_0423,2
TXN_00167,VACC_0035,M00111,75999,2026-07-15 02:31:00,UPI,1,VIC_0035,2
TXN_00371,VACC_0075,M00078,11000,2026-07-15 02:31:00,UPI,1,VIC_0075,2
TXN_00793,VACC_0145,M00086,100500,2026-07-15 02:31:00,UPI,1,VIC_0145,2
TXN_02725,VACC_0488,M00124,95000,2026-07-15 02:49:00,UPI,1,VIC_0488,2
TXN_02634,VACC_0470,M00047,15500,2026-07-15 02:55:00,UPI,1,VIC_0470,2
TXN_01946,VACC_0354,M00066,101000,2026-07-15 03:02:00,IMPS,1,VIC_0354,3
TXN_00372,VACC_0075,M00113,100500,2026-07-15 03:03:00,UPI,1,VIC_0075,3
TXN_01495,VACC_0270,M00056,40000,2026-07-15 03:05:00,UPI,1,VIC_0270,3
TXN_01947,VACC_0354,M00101,25000,2026-07-15 03:29:00,IMPS,1,VIC_0354,3
TXN_03192,M00081,M00116,15000,2026-07-15 03:33:00,UPI,1,,3
TXN_02726,VACC_0488,M00194,100000,2026-07-15 03:36:00,NEFT,1,VIC_0488,3
TXN_04714,L00054,L00677,5460,2026-07-15 03:49:20,UPI,0,,3
TXN_02635,VACC_0470,M00117,95500,2026-07-15 03:50:00,UPI,1,VIC_0470,3
TXN_00794,VACC_0145,M00121,15500,2026-07-15 04:04:00,UPI,1,VIC_0145,4
TXN_00168,VACC_0035,M00111,50500,2026-07-15 04:10:00,UPI,1,VIC_0035,4
TXN_02251,VACC_0404,M00104,15500,2026-07-15 04:10:00,NEFT,1,VIC_0404,4
TXN_04813,L00119,L00002,1879,2026-07-15 04:10:28,IMPS,0,,4
TXN_00373,VACC_0075,M00078,20999,2026-07-15 04:12:00,UPI,1,VIC_0075,4
TXN_04027,L00781,L00391,1792,2026-07-15 04:17:54,UPI,0,,4
TXN_02727,VACC_0488,M00019,50500,2026-07-15 04:18:00,UPI,1,VIC_0488,4
TXN_03632,L00599,L00908,552,2026-07-15 04:30:00,UPI,0,,4
TXN_04423,L00128,L00519,2466,2026-07-15 05:15:58,NEFT,0,,5
TXN_04323,L00541,L00745,11981,2026-07-15 05:19:43,UPI,0,,5
TXN_01948,VACC_0354,M00031,76000,2026-07-15 05:22:00,IMPS,1,VIC_0354,5
TXN_00264,VACC_0055,M00008,100500,2026-07-15 05:24:00,IMPS,1,VIC_0055,5
TXN_00795,VACC_0145,M00051,15999,2026-07-15 05:29:00,IMPS,1,VIC_0145,5
TXN_00265,VACC_0055,M00008,50999,2026-07-15 05:42:00,UPI,1,VIC_0055,5
TXN_01496,VACC_0270,M00196,100999,2026-07-15 05:45:00,IMPS,1,VIC_0270,5
TXN_00169,VACC_0035,M00041,96000,2026-07-15 05:52:00,IMPS,1,VIC_0035,5
TXN_03089,M00168,M00028,35000,2026-07-15 05:53:00,IMPS,1,,5
TXN_01949,VACC_0354,M00101,10999,2026-07-15 06:03:00,UPI,1,VIC_0354,6
TXN_00266,VACC_0055,M00113,50500,2026-07-15 06:11:00,IMPS,1,VIC_0055,6
TXN_00427,VACC_0086,M00185,51000,2026-07-15 06:16:00,UPI,1,VIC_0086,6
TXN_04575,L00691,L00953,1874,2026-07-15 06:18:22,NEFT,0,,6
TXN_01950,VACC_0354,M00101,50999,2026-07-15 06:19:00,IMPS,1,VIC_0354,6
TXN_03870,L00548,L00760,2737,2026-07-15 06:24:42,UPI,0,,6
TXN_03124,M00101,M00171,25000,2026-07-15 06:28:00,NEFT,1,,6
TXN_02728,VACC_0488,M00159,11000,2026-07-15 06:39:00,NEFT,1,VIC_0488,6
TXN_02252,VACC_0404,M00104,95999,2026-07-15 06:42:00,UPI,1,VIC_0404,6
TXN_02729,VACC_0488,M00089,95000,2026-07-15 07:06:00,UPI,1,VIC_0488,7
TXN_00170,VACC_0035,M00181,11000,2026-07-15 08:06:00,UPI,1,VIC_0035,8
TXN_00267,VACC_0055,M00113,75999,2026-07-15 08:32:00,UPI,1,VIC_0055,8
TXN_00428,VACC_0086,M00010,20500,2026-07-15 08:43:00,UPI,1,VIC_0086,8
TXN_02253,VACC_0404,M00034,75000,2026-07-15 09:14:00,UPI,1,VIC_0404,9
TXN_00429,VACC_0086,M00010,50500,2026-07-15 09:31:00,IMPS,1,VIC_0086,9
TXN_00430,VACC_0086,M00080,25999,2026-07-15 10:01:00,NEFT,1,VIC_0086,10
TXN_00268,VACC_0055,M00043,25500,2026-07-15 10:57:00,UPI,1,VIC_0055,10
TXN_02254,VACC_0404,M00104,40500,2026-07-15 11:08:00,UPI,1,VIC_0404,11
TXN_00431,VACC_0086,M00115,101000,2026-07-15 11:21:00,UPI,1,VIC_0086,11
TXN_00432,VACC_0086,M00185,15999,2026-07-15 12:15:00,IMPS,1,VIC_0086,12
TXN_02255,VACC_0404,M00069,20000,2026-07-15 12:17:00,UPI,1,VIC_0404,12
TXN_00269,VACC_0055,M00148,100999,2026-07-15 12:38:00,UPI,1,VIC_0055,12
TXN_00270,VACC_0055,M00078,40999,2026-07-15 13:00:00,UPI,1,VIC_0055,13
TXN_00433,VACC_0086,M00080,20500,2026-07-15 13:05:00,UPI,1,VIC_0086,13
TXN_02256,VACC_0404,M00174,20999,2026-07-15 13:23:00,UPI,1,VIC_0404,13
TXN_00271,VACC_0055,M00183,16000,2026-07-15 14:21:00,UPI,1,VIC_0055,14
TXN_02257,VACC_0404,M00104,51000,2026-07-15 14:54:00,UPI,1,VIC_0404,14
TXN_03830,L00299,L00683,19480,2026-07-15 15:05:02,UPI,0,,15
TXN_04785,L00576,L00799,1774,2026-07-15 15:12:36,UPI,0,,15
TXN_02258,VACC_0404,M00174,50999,2026-07-15 15:14:00,UPI,1,VIC_0404,15
TXN_00434,VACC_0086,M00010,40500,2026-07-15 15:42:00,UPI,1,VIC_0086,15
TXN_04984,L00241,L00371,1435,2026-07-15 15:42:43,UPI,0,,15
TXN_04122,L00175,L00181,4073,2026-07-15 15:52:23,IMPS,0,,15
TXN_00435,VACC_0086,M00080,20999,2026-07-15 16:13:00,UPI,1,VIC_0086,16
TXN_02155,VACC_0387,M00104,15999,2026-07-15 16:22:00,IMPS,1,VIC_0387,16
TXN_00272,VACC_0055,M00183,21000,2026-07-15 17:11:00,IMPS,1,VIC_0055,17
TXN_04617,L00527,L00921,244,2026-07-15 17:38:18,UPI,0,,17
TXN_00436,VACC_0086,M00150,15500,2026-07-15 17:39:00,UPI,1,VIC_0086,17
TXN_04269,L00002,L00319,18599,2026-07-15 17:45:45,UPI,0,,17
TXN_02156,VACC_0387,M00069,41000,2026-07-15 17:53:00,UPI,1,VIC_0387,17
TXN_02259,VACC_0404,M00069,26000,2026-07-15 18:03:00,UPI,1,VIC_0404,18
TXN_04242,L00093,L00815,9977,2026-07-15 18:17:09,NEFT,0,,18
TXN_04014,L00207,L00279,1487,2026-07-15 18:20:39,IMPS,0,,18
TXN_03792,L00589,L00962,1004,2026-07-15 18:25:25,UPI,0,,18
TXN_02260,VACC_0404,M00174,100500,2026-07-15 18:40:00,UPI,1,VIC_0404,18
TXN_02157,VACC_0387,M00174,95500,2026-07-15 19:00:00,UPI,1,VIC_0387,19
TXN_00273,VACC_0055,M00078,25000,2026-07-15 19:03:00,UPI,1,VIC_0055,19
TXN_02971,M00174,M00034,35000,2026-07-15 19:27:00,NEFT,1,,19
TXN_03683,L00514,L00526,1613,2026-07-15 19:39:41,UPI,0,,19
TXN_02405,VACC_0434,M00140,15500,2026-07-15 19:41:00,UPI,1,VIC_0434,19
TXN_03442,M00103,M00173,60000,2026-07-15 19:52:00,IMPS,1,,19
TXN_02939,M00048,M00118,25000,2026-07-15 20:14:00,UPI,1,,20
TXN_04507,L00354,L00826,5599,2026-07-15 20:16:13,IMPS,0,,20
TXN_01060,VACC_0188,M00016,100500,2026-07-15 20:24:00,UPI,1,VIC_0188,20
TXN_02595,VACC_0463,M00017,16000,2026-07-15 20:32:00,UPI,1,VIC_0463,20
TXN_00437,VACC_0086,M00045,20500,2026-07-15 20:35:00,NEFT,1,VIC_0086,20
TXN_04133,L00778,L00197,3016,2026-07-15 20:35:05,UPI,0,,20
TXN_04544,L00246,L00968,7996,2026-07-15 20:39:10,IMPS,0,,20
TXN_03155,M00083,M00048,15000,2026-07-15 20:44:00,IMPS,1,,20
TXN_04756,L00729,L00259,654,2026-07-15 20:45:22,UPI,0,,20
TXN_00758,VACC_0140,M00119,75000,2026-07-15 20:49:00,UPI,1,VIC_0140,20
TXN_02264,VACC_0406,M00034,100999,2026-07-15 21:28:00,UPI,1,VIC_0406,21
TXN_02406,VACC_0434,M00070,10000,2026-07-15 21:32:00,IMPS,1,VIC_0434,21
TXN_02989,M00154,M00049,60000,2026-07-15 21:51:00,IMPS,1,,21
TXN_01878,VACC_0338,M00062,75000,2026-07-15 22:01:00,UPI,1,VIC_0338,22
TXN_01061,VACC_0188,M00016,95999,2026-07-15 22:02:00,NEFT,1,VIC_0188,22
TXN_00759,VACC_0140,M00119,75999,2026-07-15 22:04:00,UPI,1,VIC_0140,22
TXN_02596,VACC_0463,M00122,50000,2026-07-15 22:04:00,UPI,1,VIC_0463,22
TXN_00438,VACC_0086,M00115,50000,2026-07-15 22:12:00,UPI,1,VIC_0086,22
TXN_03786,L00212,L00134,3632,2026-07-15 22:21:15,UPI,0,,22
TXN_04340,L00215,L00224,260,2026-07-15 22:22:46,UPI,0,,22
TXN_04712,L00049,L00187,2248,2026-07-15 22:40:40,UPI,0,,22
TXN_01062,VACC_0188,M00016,10999,2026-07-15 22:44:00,UPI,1,VIC_0188,22
TXN_01063,VACC_0188,M00016,11000,2026-07-15 22:49:00,UPI,1,VIC_0188,22
TXN_02597,VACC_0463,M00087,16000,2026-07-15 22:56:00,UPI,1,VIC_0463,22
TXN_00439,VACC_0086,M00115,20999,2026-07-15 23:01:00,NEFT,1,VIC_0086,23
TXN_03582,L00298,L00451,1549,2026-07-15 23:01:22,UPI,0,,23
TXN_02265,VACC_0406,M00104,10000,2026-07-15 23:15:00,IMPS,1,VIC_0406,23
TXN_03428,M00132,M00027,60000,2026-07-15 23:20:00,IMPS,1,,23
TXN_04716,L00218,L00293,2449,2026-07-15 23:36:35,UPI,0,,23
TXN_02834,M00186,M00151,50000,2026-07-15 23:38:00,IMPS,1,,23
TXN_02407,VACC_0434,M00175,15500,2026-07-15 23:52:00,UPI,1,VIC_0434,23
TXN_00760,VACC_0140,M00014,50500,2026-07-16 00:09:00,UPI,1,VIC_0140,0
TXN_01064,VACC_0188,M00051,10500,2026-07-16 00:27:00,UPI,1,VIC_0188,0
TXN_00440,VACC_0086,M00080,25500,2026-07-16 01:08:00,IMPS,1,VIC_0086,1
TXN_00441,VACC_0086,M00185,20500,2026-07-16 01:21:00,UPI,1,VIC_0086,1
TXN_01065,VACC_0188,M00121,100999,2026-07-16 01:28:00,UPI,1,VIC_0188,1
TXN_02408,VACC_0434,M00105,25000,2026-07-16 01:35:00,UPI,1,VIC_0434,1
TXN_01066,VACC_0188,M00191,11000,2026-07-16 01:36:00,UPI,1,VIC_0188,1
TXN_00761,VACC_0140,M00049,21000,2026-07-16 02:08:00,UPI,1,VIC_0140,2
TXN_04049,L00426,L00963,1198,2026-07-16 02:12:23,IMPS,0,,2
TXN_03253,M00192,M00017,50000,2026-07-16 02:16:00,NEFT,1,,2
TXN_02409,VACC_0434,M00035,40500,2026-07-16 02:28:00,UPI,1,VIC_0434,2
TXN_00038,VACC_0008,M00074,75999,2026-07-16 03:31:00,UPI,1,VIC_0008,3
TXN_01642,VACC_0298,M00166,15999,2026-07-16 03:40:00,UPI,1,VIC_0298,3
TXN_02410,VACC_0434,M00035,10000,2026-07-16 03:46:00,UPI,1,VIC_0434,3
TXN_01643,VACC_0298,M00061,15500,2026-07-16 04:04:00,UPI,1,VIC_0298,4
TXN_01644,VACC_0298,M00096,95999,2026-07-16 04:16:00,UPI,1,VIC_0298,4
TXN_03327,M00034,M00174,35000,2026-07-16 04:23:00,IMPS,1,,4
TXN_02411,VACC_0434,M00035,10999,2026-07-16 04:32:00,IMPS,1,VIC_0434,4
TXN_04622,L00673,L00257,42204,2026-07-16 04:35:41,UPI,0,,4
TXN_03874,L00694,L00280,1454,2026-07-16 04:45:27,UPI,0,,4
TXN_02854,M00184,M00114,35000,2026-07-16 04:55:00,IMPS,1,,4
TXN_00954,VACC_0172,M00086,96000,2026-07-16 05:29:00,IMPS,1,VIC_0172,5
TXN_03195,M00039,M00179,15000,2026-07-16 06:04:00,UPI,1,,6
TXN_03317,M00036,M00106,25000,2026-07-16 06:28:00,UPI,1,,6
TXN_02412,VACC_0434,M00070,26000,2026-07-16 06:37:00,UPI,1,VIC_0434,6
TXN_03937,L00615,L00333,285,2026-07-16 06:44:12,UPI,0,,6
TXN_03684,L00560,L00660,7812,2026-07-16 06:47:16,UPI,0,,6
TXN_02806,M00039,M00004,50000,2026-07-16 06:51:00,IMPS,1,,6
TXN_03426,M00042,M00147,15000,2026-07-16 06:56:00,IMPS,1,,6
TXN_01645,VACC_0298,M00131,100500,2026-07-16 07:01:00,UPI,1,VIC_0298,7
TXN_02413,VACC_0434,M00175,20000,2026-07-16 07:24:00,UPI,1,VIC_0434,7
TXN_00955,VACC_0172,M00191,75000,2026-07-16 08:11:00,UPI,1,VIC_0172,8
TXN_01646,VACC_0298,M00131,100500,2026-07-16 08:22:00,UPI,1,VIC_0298,8
TXN_00956,VACC_0172,M00191,10500,2026-07-16 08:38:00,IMPS,1,VIC_0172,8
TXN_02414,VACC_0434,M00140,40999,2026-07-16 09:00:00,UPI,1,VIC_0434,9
TXN_02415,VACC_0434,M00105,40000,2026-07-16 09:10:00,UPI,1,VIC_0434,9
TXN_02416,VACC_0434,M00175,50999,2026-07-16 09:22:00,UPI,1,VIC_0434,9
TXN_01647,VACC_0298,M00096,20000,2026-07-16 09:44:00,UPI,1,VIC_0298,9
TXN_00957,VACC_0172,M00016,100500,2026-07-16 10:39:00,UPI,1,VIC_0172,10
TXN_02417,VACC_0434,M00035,95999,2026-07-16 11:33:00,UPI,1,VIC_0434,11
TXN_01648,VACC_0298,M00131,10000,2026-07-16 11:43:00,UPI,1,VIC_0298,11
TXN_00958,VACC_0172,M00191,96000,2026-07-16 12:30:00,UPI,1,VIC_0172,12
TXN_01649,VACC_0298,M00026,100999,2026-07-16 13:19:00,UPI,1,VIC_0298,13
TXN_03438,M00186,M00151,50000,2026-07-16 14:56:00,NEFT,1,,14
