account_id,account_type,account_age_days,kyc_match_score,device_id,avg_monthly_income,risk_label,city,syndicate_id
L00784,SAVINGS,2513,0.99,DEV_LEGIT_0589,46271,0,Kolar,
L00785,SAVINGS,1925,0.9,DEV_LEGIT_0028,111870,0,Mumbai,
L00786,SAVINGS,2962,0.86,DEV_LEGIT_0331,93957,0,Gurugram,
L00787,CURRENT,1891,0.94,DEV_LEGIT_0834,46266,0,Noida,
L00788,SAVINGS,1629,0.9,DEV_LEGIT_0531,58194,0,Mewat,
L00789,CURRENT,2384,0.89,DEV_LEGIT_0035,126486,0,Nellore,
L00790,SAVINGS,709,0.9,DEV_LEGIT_0126,150989,0,Kolar,
L00791,SAVINGS,892,0.89,DEV_LEGIT_0919,82312,0,Kolar,
L00792,SAVINGS,2236,0.88,DEV_LEGIT_0042,80668,0,Gurugram,
L00793,SAVINGS,409,0.94,DEV_LEGIT_0546,113902,0,Kochi,
L00794,CURRENT,1879,0.86,DEV_LEGIT_0864,66788,0,Nellore,
L00795,SAVINGS,638,0.89,DEV_LEGIT_0542,109057,0,Mumbai,
L00796,SAVINGS,880,0.95,DEV_LEGIT_0329,158742,0,Kolar,
L00797,SAVINGS,636,0.9,DEV_LEGIT_0137,138119,0,Gurugram,
L00798,SAVINGS,1152,0.97,DEV_LEGIT_0069,198894,0,Kochi,
L00799,CURRENT,1302,0.96,DEV_LEGIT_0605,73553,0,Kochi,
L00800,CURRENT,555,0.88,DEV_LEGIT_0617,201016,0,Jamtara,
L00801,SAVINGS,2897,0.87,DEV_LEGIT_0117,193935,0,Hyderabad,
L00802,SAVINGS,913,0.89,DEV_LEGIT_0376,175237,0,Chennai,
L00803,SAVINGS,2146,0.91,DEV_LEGIT_0308,73792,0,Nellore,
L00804,CURRENT,1539,0.91,DEV_LEGIT_0808,104180,0,Hyderabad,
L00805,CURRENT,2501,0.87,DEV_LEGIT_0197,95783,0,Mumbai,
L00806,SAVINGS,2022,0.94,DEV_LEGIT_0183,73261,0,Jamtara,
L00807,SAVINGS,958,0.88,DEV_LEGIT_0582,92954,0,Kolar,
L00808,SAVINGS,2215,0.85,DEV_LEGIT_0325,131830,0,Bengaluru,
L00809,CURRENT,2628,0.97,DEV_LEGIT_0318,182085,0,Nellore,
L00810,CURRENT,2595,0.87,DEV_LEGIT_0492,156677,0,Hyderabad,
L00811,SAVINGS,2879,0.97,DEV_LEGIT_0612,202100,0,Noida,
L00812,CURRENT,2120,0.94,DEV_LEGIT_0232,124844,0,Hyderabad,
L00813,SAVINGS,1337,0.98,DEV_LEGIT_0273,180240,0,Kolkata,
L00814,SAVINGS,1278,0.99,DEV_LEGIT_0548,161269,0,Bengaluru,
L00815,SAVINGS,2743,0.93,DEV_LEGIT_0921,57191,0,Kolkata,
L00816,SAVINGS,1463,0.98,DEV_LEGIT_0482,60400,0,Kolkata,
L00817,SAVINGS,930,0.95,DEV_LEGIT_0602,174087,0,Nellore,
L00818,CURRENT,1447,0.97,DEV_LEGIT_0328,217514,0,Noida,
L00819,SAVINGS,1700,0.95,DEV_LEGIT_0669,150621,0,Jamtara,
L00820,SAVINGS,980,0.98,DEV_LEGIT_0387,212502,0,Kolkata,
L00821,CURRENT,536,0.88,DEV_LEGIT_0464,186802,0,Bengaluru,
L00822,SAVINGS,1054,0.91,DEV_LEGIT_0298,141898,0,Coimbatore,
L00823,SAVINGS,1777,1.0,DEV_LEGIT_0699,207510,0,Hyderabad,
L00824,SAVINGS,480,0.92,DEV_LEGIT_0687,165542,0,Mumbai,
L00825,SAVINGS,2173,0.9,DEV_LEGIT_0317,60760,0,Nellore,
L00826,SAVINGS,1082,0.9,DEV_LEGIT_0850,48119,0,Bengaluru,
L00827,SAVINGS,2659,0.89,DEV_LEGIT_0027,81026,0,Kochi,
L00828,CURRENT,1348,1.0,DEV_LEGIT_0559,142786,0,Chennai,
L00829,SAVINGS,1117,0.88,DEV_LEGIT_0256,45389,0,Gurugram,
L00830,SAVINGS,1253,0.88,DEV_LEGIT_0079,65980,0,Hyderabad,
L00831,SAVINGS,1285,0.87,DEV_LEGIT_0477,216806,0,Noida,
L00832,SAVINGS,1745,0.95,DEV_LEGIT_0310,145142,0,Kolkata,
L00833,SAVINGS,1121,0.97,DEV_LEGIT_0093,200585,0,Mumbai,
L00834,SAVINGS,1303,0.92,DEV_LEGIT_0306,82479,0,Kolkata,
L00835,CURRENT,2323,0.9,DEV_LEGIT_0130,145269,0,Noida,
L00836,SAVINGS,2860,0.9,DEV_LEGIT_0325,45125,0,Kochi,
L00837,SAVINGS,1814,0.88,DEV_LEGIT_0488,35042,0,Bengaluru,
L00838,SAVINGS,1827,0.96,DEV_LEGIT_0612,170578,0,Chennai,
L00839,SAVINGS,1259,0.91,DEV_LEGIT_0609,57041,0,Gurugram,
L00840,SAVINGS,2071,0.96,DEV_LEGIT_0260,166535,0,Nellore,
L00841,SAVINGS,592,0.99,DEV_LEGIT_0106,54985,0,Chennai,
L00842,SAVINGS,836,0.86,DEV_LEGIT_0802,107485,0,Hyderabad,
L00843,SAVINGS,2525,0.92,DEV_LEGIT_0018,159983,0,Bengaluru,
L00844,CURRENT,1283,0.95,DEV_LEGIT_0426,40868,0,Gurugram,
L00845,SAVINGS,2223,0.97,DEV_LEGIT_0866,94334,0,Mewat,
L00846,CURRENT,834,0.97,DEV_LEGIT_0775,199002,0,Chennai,
L00847,CURRENT,2775,0.89,DEV_LEGIT_0817,133912,0,Kolkata,
L00848,SAVINGS,2232,0.99,DEV_LEGIT_0521,57547,0,Kolar,
L00849,SAVINGS,2372,0.86,DEV_LEGIT_0198,218499,0,Kochi,
L00850,SAVINGS,900,0.93,DEV_LEGIT_0694,69210,0,Hyderabad,
L00851,SAVINGS,975,0.9,DEV_LEGIT_0831,116149,0,Nellore,
L00852,CURRENT,1887,0.9,DEV_LEGIT_0459,54758,0,Hyderabad,
L00853,SAVINGS,2814,0.89,DEV_LEGIT_0543,90142,0,Kochi,
L00854,SAVINGS,1595,0.97,DEV_LEGIT_0398,57662,0,Gurugram,
L00855,SAVINGS,2981,0.86,DEV_LEGIT_0568,203244,0,Mewat,
L00856,SAVINGS,2321,0.88,DEV_LEGIT_0893,123157,0,Mumbai,
L00857,CURRENT,856,0.92,DEV_LEGIT_0789,124327,0,Chennai,
L00858,SAVINGS,429,0.98,DEV_LEGIT_0538,127956,0,Jamtara,
L00859,CURRENT,899,1.0,DEV_LEGIT_0273,147096,0,Mumbai,
L00860,SAVINGS,1369,0.91,DEV_LEGIT_0108,135742,0,Hyderabad,
L00861,SAVINGS,366,0.88,DEV_LEGIT_0327,92407,0,Coimbatore,
L00862,CURRENT,1538,0.96,DEV_LEGIT_0485,154423,0,Hyderabad,
L00863,SAVINGS,1586,0.97,DEV_LEGIT_0438,75794,0,Noida,
L00864,SAVINGS,1798,0.88,DEV_LEGIT_0097,83269,0,Gurugram,
L00865,SAVINGS,912,0.88,DEV_LEGIT_0027,107560,0,Nellore,
L00866,SAVINGS,1955,0.97,DEV_LEGIT_0185,129006,0,Kolar,
L00867,SAVINGS,1722,0.92,DEV_LEGIT_0806,177074,0,Kochi,
L00868,SAVINGS,910,0.92,DEV_LEGIT_0579,133255,0,Mewat,
L00869,CURRENT,2444,0.95,DEV_LEGIT_0583,205953,0,Coimbatore,
L00870,SAVINGS,2682,0.95,DEV_LEGIT_0617,206367,0,Jamtara,
L00871,SAVINGS,590,0.95,DEV_LEGIT_0010,137108,0,Mumbai,
L00872,SAVINGS,1579,0.95,DEV_LEGIT_0209,139413,0,Chennai,
L00873,SAVINGS,2965,0.93,DEV_LEGIT_0716,175472,0,Gurugram,
L00874,SAVINGS,2599,0.97,DEV_LEGIT_0284,68329,0,Chennai,
L00875,SAVINGS,2425,0.9,DEV_LEGIT_0292,161515,0,Bengaluru,
L00876,SAVINGS,1350,0.9,DEV_LEGIT_0790,45312,0,Noida,
L00877,SAVINGS,405,0.86,DEV_LEGIT_0101,62225,0,Mewat,
L00878,SAVINGS,1092,0.99,DEV_LEGIT_0120,36118,0,Noida,
L00879,SAVINGS,1661,0.87,DEV_LEGIT_0889,213678,0,Hyderabad,
L00880,SAVINGS,1729,0.93,DEV_LEGIT_0168,198628,0,Noida,
L00881,SAVINGS,1277,0.88,DEV_LEGIT_0152,65752,0,Nellore,
L00882,SAVINGS,1917,0.91,DEV_LEGIT_0101,175567,0,Jamtara,
L00883,SAVINGS,1792,0.94,DEV_LEGIT_0735,142108,0,Hyderabad,
L00884,SAVINGS,519,0.92,DEV_LEGIT_0620,76991,0,Coimbatore,
L00885,SAVINGS,2950,0.91,DEV_LEGIT_0531,98294,0,Mumbai,
L00886,SAVINGS,1868,0.92,DEV_LEGIT_0092,100055,0,Chennai,
L00887,SAVINGS,2392,0.96,DEV_LEGIT_0810,185184,0,Coimbatore,
L00888,SAVINGS,931,0.97,DEV_LEGIT_0831,217367,0,Mumbai,
L00889,CURRENT,2163,0.9,DEV_LEGIT_0868,135750,0,Bengaluru,
L00890,CURRENT,2218,0.92,DEV_LEGIT_0408,38704,0,Hyderabad,
L00891,SAVINGS,2854,0.94,DEV_LEGIT_0118,120877,0,Hyderabad,
L00892,SAVINGS,1724,0.95,DEV_LEGIT_0134,75538,0,Mewat,
L00893,SAVINGS,563,0.92,DEV_LEGIT_0666,39970,0,Hyderabad,
L00894,SAVINGS,1824,0.93,DEV_LEGIT_0724,108218,0,Chennai,
L00895,SAVINGS,1949,0.98,DEV_LEGIT_0514,132134,0,Jamtara,
L00896,SAVINGS,2694,0.93,DEV_LEGIT_0781,114321,0,Bengaluru,
L00897,SAVINGS,1845,0.9,DEV_LEGIT_0936,96727,0,Mewat,
L00898,CURRENT,1768,0.96,DEV_LEGIT_0337,193538,0,Kolar,
L00899,SAVINGS,1900,1.0,DEV_LEGIT_0558,141109,0,Chennai,
L00900,CURRENT,602,0.86,DEV_LEGIT_0674,201018,0,Coimbatore,
L00901,SAVINGS,544,0.97,DEV_LEGIT_0278,145502,0,Jamtara,
L00902,SAVINGS,844,0.98,DEV_LEGIT_0051,97900,0,Noida,
L00903,CURRENT,2769,0.97,DEV_LEGIT_0155,191796,0,Mumbai,
L00904,SAVINGS,1775,0.87,DEV_LEGIT_0523,165721,0,Kochi,
L00905,SAVINGS,1775,0.88,DEV_LEGIT_0293,74172,0,Kochi,
L00906,SAVINGS,1253,0.93,DEV_LEGIT_0405,193717,0,Bengaluru,
L00907,SAVINGS,995,0.99,DEV_LEGIT_0472,168060,0,Kolkata,
L00908,SAVINGS,2531,0.89,DEV_LEGIT_0652,44772,0,Kochi,
L00909,SAVINGS,1327,0.9,DEV_LEGIT_0634,133507,0,Chennai,
L00910,SAVINGS,1785,0.96,DEV_LEGIT_0780,166678,0,Mumbai,
L00911,CURRENT,2609,0.87,DEV_LEGIT_0121,57461,0,Gurugram,
L00912,SAVINGS,756,0.9,DEV_LEGIT_0330,125134,0,Mumbai,
L00913,SAVINGS,1390,0.93,DEV_LEGIT_0441,96871,0,Coimbatore,
L00914,SAVINGS,833,0.97,DEV_LEGIT_0309,69368,0,Mumbai,
L00915,SAVINGS,2665,0.95,DEV_LEGIT_0477,115977,0,Kolar,
L00916,SAVINGS,1694,0.86,DEV_LEGIT_0854,200279,0,Kolar,
L00917,SAVINGS,1517,0.96,DEV_LEGIT_0855,189736,0,Nellore,
L00918,SAVINGS,2968,0.98,DEV_LEGIT_0701,42572,0,Hyderabad,
L00919,SAVINGS,606,0.86,DEV_LEGIT_0390,95052,0,Jamtara,
L00920,CURRENT,1636,0.88,DEV_LEGIT_0120,87049,0,Hyderabad,
L00921,SAVINGS,1406,0.86,DEV_LEGIT_0039,54639,0,Chennai,
L00922,CURRENT,1686,0.88,DEV_LEGIT_0352,128408,0,Hyderabad,
L00923,SAVINGS,2134,0.94,DEV_LEGIT_0180,57053,0,Kolkata,
L00924,SAVINGS,596,0.98,DEV_LEGIT_0738,56824,0,Kolkata,
L00925,SAVINGS,653,0.98,DEV_LEGIT_0576,83545,0,Chennai,
L00926,SAVINGS,960,0.92,DEV_LEGIT_0929,141858,0,Kochi,
L00927,SAVINGS,2500,0.94,DEV_LEGIT_0758,198689,0,Chennai,
L00928,SAVINGS,800,1.0,DEV_LEGIT_0309,195683,0,Bengaluru,
L00929,CURRENT,1307,0.89,DEV_LEGIT_0218,130683,0,Hyderabad,
L00930,SAVINGS,1105,0.89,DEV_LEGIT_0042,72270,0,Kolkata,
L00931,SAVINGS,2552,0.99,DEV_LEGIT_0251,45401,0,Mewat,
L00932,SAVINGS,2524,0.94,DEV_LEGIT_0904,136085,0,Coimbatore,
L00933,SAVINGS,1647,0.98,DEV_LEGIT_0013,138455,0,Mewat,
L00934,CURRENT,1496,0.99,DEV_LEGIT_0250,104742,0,Kolar,
L00935,SAVINGS,2291,0.99,DEV_LEGIT_0258,141498,0,Bengaluru,
L00936,SAVINGS,618,0.96,DEV_LEGIT_0016,110187,0,Mewat,
L00937,SAVINGS,1557,0.87,DEV_LEGIT_0397,92292,0,Kochi,
L00938,SAVINGS,2163,0.96,DEV_LEGIT_0362,160133,0,Bengaluru,
L00939,SAVINGS,2241,0.91,DEV_LEGIT_0255,73671,0,Gurugram,
L00940,SAVINGS,785,1.0,DEV_LEGIT_0620,118301,0,Kolkata,
L00941,SAVINGS,583,0.98,DEV_LEGIT_0237,73111,0,Coimbatore,
L00942,SAVINGS,553,1.0,DEV_LEGIT_0635,190142,0,Hyderabad,
L00943,SAVINGS,2712,0.92,DEV_LEGIT_0671,186081,0,Coimbatore,
L00944,SAVINGS,2936,0.91,DEV_LEGIT_0353,152392,0,Kochi,
L00945,CURRENT,561,1.0,DEV_LEGIT_0284,69582,0,Bengaluru,
L00946,CURRENT,2780,0.97,DEV_LEGIT_0615,53357,0,Bengaluru,
L00947,SAVINGS,909,0.88,DEV_LEGIT_0422,151081,0,Nellore,
L00948,CURRENT,2071,0.97,DEV_LEGIT_0101,171631,0,Kochi,
L00949,SAVINGS,546,0.89,DEV_LEGIT_0773,91330,0,Nellore,
L00950,CURRENT,1212,0.96,DEV_LEGIT_0004,215674,0,Jamtara,
L00951,CURRENT,937,0.98,DEV_LEGIT_0610,172060,0,Hyderabad,
L00952,SAVINGS,590,0.96,DEV_LEGIT_0510,107844,0,Gurugram,
L00953,SAVINGS,798,0.96,DEV_LEGIT_0425,77241,0,Jamtara,
L00954,SAVINGS,1230,0.92,DEV_LEGIT_0588,66083,0,Chennai,
L00955,SAVINGS,615,0.86,DEV_LEGIT_0730,142911,0,Kolar,
L00956,SAVINGS,925,0.9,DEV_LEGIT_0170,182197,0,Kolkata,
L00957,SAVINGS,1333,0.94,DEV_LEGIT_0132,82436,0,Noida,
L00958,SAVINGS,611,0.97,DEV_LEGIT_0561,128970,0,Hyderabad,
L00959,CURRENT,1439,0.93,DEV_LEGIT_0367,193514,0,Noida,
L00960,SAVINGS,1849,0.98,DEV_LEGIT_0689,119524,0,Chennai,
L00961,SAVINGS,1071,0.95,DEV_LEGIT_0478,50396,0,Hyderabad,
L00962,SAVINGS,952,0.93,DEV_LEGIT_0754,112175,0,Gurugram,
L00963,CURRENT,571,0.97,DEV_LEGIT_0863,92605,0,Coimbatore,
L00964,SAVINGS,2449,0.98,DEV_LEGIT_0917,91407,0,Jamtara,
L00965,SAVINGS,2832,0.89,DEV_LEGIT_0402,179308,0,Bengaluru,
L00966,SAVINGS,2840,0.86,DEV_LEGIT_0365,104532,0,Nellore,
L00967,SAVINGS,1142,0.92,DEV_LEGIT_0706,95907,0,Jamtara,
L00968,CURRENT,2806,0.89,DEV_LEGIT_0231,100098,0,Noida,
L00969,SAVINGS,2804,0.87,DEV_LEGIT_0128,212861,0,Hyderabad,
L00970,SAVINGS,413,0.85,DEV_LEGIT_0078,178279,0,Kochi,
L00971,SAVINGS,2066,0.92,DEV_LEGIT_0697,88697,0,Mumbai,
L00972,SAVINGS,2234,0.94,DEV_LEGIT_0306,140159,0,Kolkata,
L00973,SAVINGS,1766,0.89,DEV_LEGIT_0555,129286,0,Kolar,
L00974,CURRENT,2631,0.94,DEV_LEGIT_0825,206477,0,Coimbatore,
L00975,CURRENT,1280,0.93,DEV_LEGIT_0824,199731,0,Bengaluru,
L00976,SAVINGS,1918,0.9,DEV_LEGIT_0517,211146,0,Nellore,
L00977,SAVINGS,1581,0.94,DEV_LEGIT_0019,186809,0,Noida,
L00978,SAVINGS,1541,0.92,DEV_LEGIT_0227,129435,0,Kolkata,
L00979,SAVINGS,2521,0.98,DEV_LEGIT_0055,122361,0,Nellore,
L00980,CURRENT,1759,0.89,DEV_LEGIT_0368,99230,0,Chennai,
L00981,SAVINGS,1710,0.99,DEV_LEGIT_0201,160745,0,Bengaluru,
L00982,SAVINGS,2454,0.99,DEV_LEGIT_0118,180817,0,Kolkata,
L00983,SAVINGS,939,0.95,DEV_LEGIT_0283,173509,0,Nellore,
L00984,CURRENT,1761,0.99,DEV_LEGIT_0837,78792,0,Coimbatore,
L00985,SAVINGS,793,0.86,DEV_LEGIT_0551,58906,0,Kochi,
L00986,SAVINGS,2697,0.88,DEV_LEGIT_0670,135600,0,Hyderabad,
L00987,SAVINGS,2326,1.0,DEV_LEGIT_0014,148098,0,Chennai,
L00988,CURRENT,1667,0.91,DEV_LEGIT_0529,99187,0,Gurugram,
L00989,SAVINGS,2312,0.92,DEV_LEGIT_0252,181892,0,Kolar,
L00990,CURRENT,1753,0.97,DEV_LEGIT_0726,79083,0,Noida,
L00991,CURRENT,1910,0.89,DEV_LEGIT_0433,36681,0,Mewat,
L00992,SAVINGS,1534,0.98,DEV_LEGIT_0103,49726,0,Nellore,
L00993,CURRENT,1043,0.98,DEV_LEGIT_0732,80167,0,Nellore,
L00994,SAVINGS,2154,0.95,DEV_LEGIT_0584,106922,0,Mumbai,
L00995,SAVINGS,2923,0.94,DEV_LEGIT_0508,167861,0,Mewat,
L00996,CURRENT,2959,0.93,DEV_LEGIT_0200,130081,0,Coimbatore,
L00997,CURRENT,1324,0.92,DEV_LEGIT_0158,94384,0,Noida,
L00998,SAVINGS,1180,0.96,DEV_LEGIT_0235,44556,0,Bengaluru,
L00999,CURRENT,2629,0.9,DEV_LEGIT_0068,93392,0,Noida,
L01000,CURRENT,2008,0.88,DEV_LEGIT_0140,92251,0,Kochi,
VACC_0001,SAVINGS,1272,0.94,DEV_VIC_0001,146904,0,Nellore,
VACC_0002,SAVINGS,1354,0.96,DEV_VIC_0002,147949,0,Coimbatore,
VACC_0003,SAVINGS,682,0.88,DEV_VIC_0003,157491,0,Noida,
VACC_0004,SAVINGS,2407,0.89,DEV_VIC_0004,131530,0,Hyderabad,
VACC_0005,SAVINGS,1074,0.94,DEV_VIC_0005,177973,0,Jamtara,
VACC_0006,SAVINGS,782,0.98,DEV_VIC_0006,34553,0,Coimbatore,
VACC_0007,SAVINGS,1804,0.91,DEV_VIC_0007,50066,0,Mumbai,
VACC_0008,SAVINGS,438,0.89,DEV_VIC_0008,40339,0,Gurugram,
VACC_0009,SAVINGS,1052,0.91,DEV_VIC_0009,68097,0,Gurugram,
VACC_0010,SAVINGS,1917,0.91,DEV_VIC_0010,144049,0,Kolkata,
VACC_0011,SAVINGS,1356,0.96,DEV_VIC_0011,62617,0,Kochi,
VACC_0012,SAVINGS,641,0.93,DEV_VIC_0012,176468,0,Gurugram,
VACC_0013,SAVINGS,1319,0.93,DEV_VIC_0013,96659,0,Mumbai,
VACC_0014,SAVINGS,1233,0.89,DEV_VIC_0014,77535,0,Kolkata,
VACC_0015,SAVINGS,1867,0.91,DEV_VIC_0015,94834,0,Kolkata,
VACC_0016,SAVINGS,1178,0.98,DEV_VIC_0016,83951,0,Bengaluru,
VACC_0017,SAVINGS,2173,0.9,DEV_VIC_0017,64860,0,Jamtara,
VACC_0018,SAVINGS,2237,0.96,DEV_VIC_0018,31474,0,Mewat,
VACC_0019,SAVINGS,544,0.91,DEV_VIC_0019,56403,0,Chennai,
VACC_0020,SAVINGS,1755,0.9,DEV_VIC_0020,159331,0,Bengaluru,
VACC_0021,SAVINGS,806,1.0,DEV_VIC_0021,166461,0,Kolar,
VACC_0022,SAVINGS,1401,0.91,DEV_VIC_0022,129347,0,Nellore,
VACC_0023,SAVINGS,1913,0.99,DEV_VIC_0023,53454,0,Kochi,
VACC_0024,SAVINGS,2452,0.93,DEV_VIC_0024,115394,0,Jamtara,
VACC_0025,SAVINGS,1935,0.94,DEV_VIC_0025,80066,0,Jamtara,
VACC_0026,SAVINGS,887,0.97,DEV_VIC_0026,56123,0,Jamtara,
VACC_0027,SAVINGS,2294,0.96,DEV_VIC_0027,107812,0,Noida,
VACC_0028,SAVINGS,1203,0.92,DEV_VIC_0028,169447,0,Kolar,
VACC_0029,SAVINGS,2334,0.93,DEV_VIC_0029,113096,0,Bengaluru,
VACC_0030,SAVINGS,1939,0.99,DEV_VIC_0030,160155,0,Kolar,
VACC_0031,SAVINGS,1479,0.95,DEV_VIC_0031,75270,0,Nellore,
VACC_0032,SAVINGS,2240,0.89,DEV_VIC_0032,126586,0,Mewat,
VACC_0033,SAVINGS,1972,0.95,DEV_VIC_0033,126961,0,Hyderabad,
VACC_0034,SAVINGS,2014,0.94,DEV_VIC_0034,35156,0,Kolar,
VACC_0035,SAVINGS,1554,0.89,DEV_VIC_0035,159927,0,Jamtara,
VACC_0036,SAVINGS,843,0.92,DEV_VIC_0036,69766,0,Mewat,
VACC_0037,SAVINGS,1688,0.98,DEV_VIC_0037,54503,0,Hyderabad,
VACC_0038,SAVINGS,1186,0.95,DEV_VIC_0038,103281,0,Nellore,
VACC_0039,SAVINGS,2297,0.94,DEV_VIC_0039,46006,0,Mumbai,
VACC_0040,SAVINGS,1480,0.98,DEV_VIC_0040,154227,0,Hyderabad,
VACC_0041,SAVINGS,2247,0.92,DEV_VIC_0041,123227,0,Mumbai,
VACC_0042,SAVINGS,1814,0.99,DEV_VIC_0042,50030,0,Nellore,
VACC_0043,SAVINGS,835,0.98,DEV_VIC_0043,175423,0,Gurugram,
VACC_0044,SAVINGS,588,0.97,DEV_VIC_0044,46875,0,Kochi,
VACC_0045,SAVINGS,2293,0.99,DEV_VIC_0045,158731,0,Hyderabad,
VACC_0046,SAVINGS,1382,0.92,DEV_VIC_0046,179650,0,Mumbai,
VACC_0047,SAVINGS,1380,0.91,DEV_VIC_0047,169600,0,Nellore,
VACC_0048,SAVINGS,2258,0.96,DEV_VIC_0048,138798,0,Chennai,
VACC_0049,SAVINGS,2433,0.93,DEV_VIC_0049,82167,0,Jamtara,
VACC_0050,SAVINGS,430,0.89,DEV_VIC_0050,153275,0,Noida,
VACC_0051,SAVINGS,702,0.99,DEV_VIC_0051,107134,0,Hyderabad,
VACC_0052,SAVINGS,645,0.97,DEV_VIC_0052,118254,0,Kolkata,
VACC_0053,SAVINGS,1439,0.89,DEV_VIC_0053,39635,0,Kolar,
VACC_0054,SAVINGS,1334,0.89,DEV_VIC_0054,94034,0,Mumbai,
VACC_0055,SAVINGS,1576,0.97,DEV_VIC_0055,172032,0,Nellore,
VACC_0056,SAVINGS,866,0.99,DEV_VIC_0056,80734,0,Bengaluru,
VACC_0057,SAVINGS,1053,1.0,DEV_VIC_0057,129271,0,Coimbatore,
VACC_0058,SAVINGS,2089,0.97,DEV_VIC_0058,134930,0,Mumbai,
VACC_0059,SAVINGS,1972,0.92,DEV_VIC_0059,130040,0,Hyderabad,
VACC_0060,SAVINGS,1645,0.88,DEV_VIC_0060,50953,0,Mumbai,
VACC_0061,SAVINGS,2459,0.99,DEV_VIC_0061,97355,0,Mewat,
VACC_0062,SAVINGS,513,0.98,DEV_VIC_0062,140523,0,Bengaluru,
VACC_0063,SAVINGS,2086,0.95,DEV_VIC_0063,50584,0,Hyderabad,
VACC_0064,SAVINGS,1605,0.99,DEV_VIC_0064,66476,0,Noida,
VACC_0065,SAVINGS,993,0.96,DEV_VIC_0065,80085,0,Mewat,
VACC_0066,SAVINGS,564,0.99,DEV_VIC_0066,153076,0,Bengaluru,
VACC_0067,SAVINGS,1836,0.97,DEV_VIC_0067,107103,0,Kolar,
VACC_0068,SAVINGS,2443,0.96,DEV_VIC_0068,109057,0,Kolkata,
VACC_0069,SAVINGS,2054,0.97,DEV_VIC_0069,139117,0,Kolar,
VACC_0070,SAVINGS,913,0.89,DEV_VIC_0070,118169,0,Mumbai,
VACC_0071,SAVINGS,1212,0.94,DEV_VIC_0071,46423,0,Coimbatore,
VACC_0072,SAVINGS,523,0.98,DEV_VIC_0072,79010,0,Mumbai,
VACC_0073,SAVINGS,1461,0.91,DEV_VIC_0073,179216,0,Gurugram,
VACC_0074,SAVINGS,2361,0.88,DEV_VIC_0074,140284,0,Nellore,
VACC_0075,SAVINGS,2327,0.98,DEV_VIC_0075,137343,0,Bengaluru,
VACC_0076,SAVINGS,1609,0.96,DEV_VIC_0076,60882,0,Mumbai,
VACC_0077,SAVINGS,1040,0.91,DEV_VIC_0077,134079,0,Gurugram,
VACC_0078,SAVINGS,2273,0.95,DEV_VIC_0078,41611,0,Kolar,
VACC_0079,SAVINGS,1312,0.92,DEV_VIC_0079,79285,0,Nellore,
VACC_0080,SAVINGS,2418,0.95,DEV_VIC_0080,122742,0,Kochi,
VACC_0081,SAVINGS,1966,0.89,DEV_VIC_0081,129058,0,Coimbatore,
VACC_0082,SAVINGS,1390,0.89,DEV_VIC_0082,142128,0,Gurugram,
VACC_0083,SAVINGS,900,0.91,DEV_VIC_0083,126067,0,Kolar,
VACC_0084,SAVINGS,2285,0.88,DEV_VIC_0084,173090,0,Coimbatore,
VACC_0085,SAVINGS,469,0.9,DEV_VIC_0085,136833,0,Hyderabad,
VACC_0086,SAVINGS,1719,0.91,DEV_VIC_0086,123183,0,Mumbai,
VACC_0087,SAVINGS,2201,0.99,DEV_VIC_0087,61757,0,Kochi,
VACC_0088,SAVINGS,1846,0.97,DEV_VIC_0088,105092,0,Kochi,
VACC_0089,SAVINGS,2428,0.97,DEV_VIC_0089,68006,0,Mewat,
VACC_0090,SAVINGS,1276,0.95,DEV_VIC_0090,82616,0,Kolar,
VACC_0091,SAVINGS,2118,0.92,DEV_VIC_0091,97195,0,Kochi,
VACC_0092,SAVINGS,1463,0.92,DEV_VIC_0092,74222,0,Kolkata,
VACC_0093,SAVINGS,1427,0.99,DEV_VIC_0093,69852,0,Mewat,
VACC_0094,SAVINGS,2257,0.99,DEV_VIC_0094,60843,0,Nellore,
VACC_0095,SAVINGS,2283,0.9,DEV_VIC_0095,175249,0,Mewat,
VACC_0096,SAVINGS,1040,0.9,DEV_VIC_0096,108132,0,Kolar,
VACC_0097,SAVINGS,2468,0.89,DEV_VIC_0097,152746,0,Mumbai,
VACC_0098,SAVINGS,2448,0.9,DEV_VIC_0098,45699,0,Nellore,
VACC_0099,SAVINGS,2214,0.94,DEV_VIC_0099,46083,0,Kochi,
VACC_0100,SAVINGS,671,0.9,DEV_VIC_0100,126514,0,Coimbatore,
VACC_0101,SAVINGS,1760,0.98,DEV_VIC_0101,111747,0,Kochi,
VACC_0102,SAVINGS,2480,0.99,DEV_VIC_0102,153220,0,Nellore,
VACC_0103,SAVINGS,1852,0.96,DEV_VIC_0103,110591,0,Nellore,
VACC_0104,SAVINGS,1409,0.91,DEV_VIC_0104,38203,0,Jamtara,
VACC_0105,SAVINGS,1947,0.91,DEV_VIC_0105,35850,0,Nellore,
VACC_0106,SAVINGS,1985,0.93,DEV_VIC_0106,106578,0,Noida,
VACC_0107,SAVINGS,1631,0.98,DEV_VIC_0107,178743,0,Nellore,
VACC_0108,SAVINGS,465,0.9,DEV_VIC_0108,31026,0,Nellore,
VACC_0109,SAVINGS,1487,0.91,DEV_VIC_0109,49771,0,Gurugram,
VACC_0110,SAVINGS,2368,0.91,DEV_VIC_0110,63541,0,Mumbai,
