withdrawal_id,txn_id,atm_id,lat,long,amount_withdrawn,withdrawal_timestamp,cashout_pattern,withdrawal_hour
WTH_00567,TXN_00273,ATM_052,28.102146,76.978954,1000,2026-07-15 20:12:00,SYNDICATE_HUB,20
WTH_00568,TXN_00273,ATM_052,28.102146,76.978954,15000,2026-07-15 20:21:00,SYNDICATE_HUB,20
WTH_04919,TXN_02405,ATM_104,13.143941,78.140721,14000,2026-07-15 20:57:00,SYNDICATE_HUB,20
WTH_01557,TXN_00758,ATM_076,17.393016,78.497786,10500,2026-07-15 21:12:00,SYNDICATE_HUB,21
WTH_05317,TXN_02595,ATM_143,22.632325,88.309242,15000,2026-07-15 21:13:00,VICTIM_CITY,21
WTH_01558,TXN_00758,ATM_076,17.393016,78.497786,12000,2026-07-15 21:17:00,SYNDICATE_HUB,21
WTH_01559,TXN_00758,ATM_076,17.393016,78.497786,15000,2026-07-15 21:26:00,SYNDICATE_HUB,21
WTH_00899,TXN_00437,ATM_018,28.555241,77.3617,13500,2026-07-15 21:44:00,SYNDICATE_HUB,21
WTH_02173,TXN_01060,ATM_060,13.00817,77.618662,3500,2026-07-15 21:48:00,SYNDICATE_HUB,21
WTH_00900,TXN_00437,ATM_018,28.555241,77.3617,4500,2026-07-15 21:49:00,SYNDICATE_HUB,21
WTH_04920,TXN_02406,ATM_114,14.443886,79.964945,10000,2026-07-15 21:57:00,SYNDICATE_HUB,21
WTH_02174,TXN_01060,ATM_060,13.00817,77.618662,15000,2026-07-15 21:59:00,SYNDICATE_HUB,21
WTH_02175,TXN_01060,ATM_060,13.00817,77.618662,15000,2026-07-15 22:06:00,SYNDICATE_HUB,22
WTH_05318,TXN_02596,ATM_091,13.100219,80.2467,10500,2026-07-15 22:29:00,SYNDICATE_HUB,22
WTH_05320,TXN_02596,ATM_091,13.100219,80.2467,5000,2026-07-15 22:35:00,SYNDICATE_HUB,22
WTH_05319,TXN_02596,ATM_091,13.100219,80.2467,15000,2026-07-15 22:41:00,SYNDICATE_HUB,22
WTH_04639,TXN_02264,ATM_066,12.921979,77.596794,15000,2026-07-15 22:47:00,VICTIM_CITY,22
WTH_02176,TXN_01061,ATM_145,11.023544,76.940855,15000,2026-07-15 22:56:00,VICTIM_CITY,22
WTH_04640,TXN_02264,ATM_066,12.921979,77.596794,15000,2026-07-15 22:58:00,VICTIM_CITY,22
WTH_02177,TXN_01061,ATM_145,11.023544,76.940855,15000,2026-07-15 23:03:00,VICTIM_CITY,23
WTH_03857,TXN_01878,ATM_097,13.088695,80.235819,9500,2026-07-15 23:08:00,SYNDICATE_HUB,23
WTH_03858,TXN_01878,ATM_097,13.088695,80.235819,15000,2026-07-15 23:12:00,SYNDICATE_HUB,23
WTH_00904,TXN_00439,ATM_119,14.402097,79.990229,12500,2026-07-15 23:17:00,VICTIM_CITY,23
WTH_01560,TXN_00759,ATM_147,11.002655,76.97619,15000,2026-07-15 23:19:00,VICTIM_CITY,23
WTH_04641,TXN_02265,ATM_046,28.110942,77.014373,8000,2026-07-15 23:22:00,SYNDICATE_HUB,23
WTH_01561,TXN_00759,ATM_147,11.002655,76.97619,15000,2026-07-15 23:23:00,VICTIM_CITY,23
WTH_02178,TXN_01062,ATM_002,28.475045,77.063153,10000,2026-07-15 23:25:00,SYNDICATE_HUB,23
WTH_00905,TXN_00439,ATM_119,14.402097,79.990229,8000,2026-07-15 23:28:00,VICTIM_CITY,23
WTH_02179,TXN_01063,ATM_145,11.023544,76.940855,9000,2026-07-15 23:36:00,VICTIM_CITY,23
WTH_00901,TXN_00438,ATM_020,28.503624,77.395725,15000,2026-07-15 23:37:00,SYNDICATE_HUB,23
WTH_05321,TXN_02597,ATM_015,28.445085,77.019599,14500,2026-07-15 23:44:00,SYNDICATE_HUB,23
WTH_00902,TXN_00438,ATM_020,28.503624,77.395725,11000,2026-07-15 23:48:00,SYNDICATE_HUB,23
WTH_00903,TXN_00438,ATM_020,28.503624,77.395725,3500,2026-07-15 23:57:00,SYNDICATE_HUB,23
WTH_04921,TXN_02407,ATM_030,28.54345,77.414413,14000,2026-07-16 00:04:00,SYNDICATE_HUB,0
WTH_01562,TXN_00760,ATM_091,13.100219,80.2467,13500,2026-07-16 00:36:00,SYNDICATE_HUB,0
WTH_01563,TXN_00760,ATM_091,13.100219,80.2467,15000,2026-07-16 00:40:00,SYNDICATE_HUB,0
WTH_02180,TXN_01064,ATM_145,11.023544,76.940855,9500,2026-07-16 01:21:00,VICTIM_CITY,1
WTH_02183,TXN_01066,ATM_081,17.35381,78.511887,10000,2026-07-16 01:52:00,SYNDICATE_HUB,1
WTH_00906,TXN_00440,ATM_116,14.427993,79.990829,15000,2026-07-16 02:14:00,VICTIM_CITY,2
WTH_02181,TXN_01065,ATM_048,28.101158,76.96573,15000,2026-07-16 02:24:00,SYNDICATE_HUB,2
WTH_04922,TXN_02408,ATM_025,28.543747,77.348687,15000,2026-07-16 02:29:00,SYNDICATE_HUB,2
WTH_02182,TXN_01065,ATM_048,28.101158,76.96573,15000,2026-07-16 02:30:00,SYNDICATE_HUB,2
WTH_00907,TXN_00441,ATM_071,17.392279,78.528529,7500,2026-07-16 02:33:00,SYNDICATE_HUB,2
WTH_00908,TXN_00441,ATM_071,17.392279,78.528529,12000,2026-07-16 02:41:00,SYNDICATE_HUB,2
WTH_04923,TXN_02409,ATM_111,14.488893,79.949155,15000,2026-07-16 02:44:00,VICTIM_CITY,2
WTH_01564,TXN_00761,ATM_145,11.023544,76.940855,15000,2026-07-16 02:48:00,VICTIM_CITY,2
WTH_04924,TXN_02409,ATM_111,14.488893,79.949155,2500,2026-07-16 02:56:00,VICTIM_CITY,2
WTH_00081,TXN_00038,ATM_078,17.394378,78.463841,15000,2026-07-16 04:23:00,SYNDICATE_HUB,4
WTH_03374,TXN_01642,ATM_133,19.066908,72.83278,13500,2026-07-16 04:23:00,VICTIM_CITY,4
WTH_00083,TXN_00038,ATM_078,17.394378,78.463841,9500,2026-07-16 04:29:00,SYNDICATE_HUB,4
WTH_00082,TXN_00038,ATM_078,17.394378,78.463841,15000,2026-07-16 04:32:00,SYNDICATE_HUB,4
WTH_03375,TXN_01643,ATM_117,14.443511,79.973468,14000,2026-07-16 04:42:00,SYNDICATE_HUB,4
WTH_04925,TXN_02410,ATM_060,13.00817,77.618662,9500,2026-07-16 04:53:00,SYNDICATE_HUB,4
WTH_03376,TXN_01644,ATM_126,19.030608,72.910743,15000,2026-07-16 05:13:00,VICTIM_CITY,5
WTH_03377,TXN_01644,ATM_126,19.030608,72.910743,15000,2026-07-16 05:21:00,VICTIM_CITY,5
WTH_03378,TXN_01644,ATM_126,19.030608,72.910743,15000,2026-07-16 05:23:00,VICTIM_CITY,5
WTH_04926,TXN_02411,ATM_095,13.05899,80.228284,9500,2026-07-16 05:31:00,SYNDICATE_HUB,5
WTH_01956,TXN_00954,ATM_086,13.057794,80.247857,15000,2026-07-16 05:50:00,SYNDICATE_HUB,5
WTH_01957,TXN_00954,ATM_086,13.057794,80.247857,15000,2026-07-16 06:00:00,SYNDICATE_HUB,6
WTH_01958,TXN_00954,ATM_086,13.057794,80.247857,15000,2026-07-16 06:10:00,SYNDICATE_HUB,6
WTH_03379,TXN_01645,ATM_058,12.965444,77.60425,15000,2026-07-16 07:49:00,SYNDICATE_HUB,7
WTH_03380,TXN_01645,ATM_058,12.965444,77.60425,15000,2026-07-16 07:52:00,SYNDICATE_HUB,7
WTH_04927,TXN_02412,ATM_103,13.113657,78.117495,15000,2026-07-16 07:55:00,SYNDICATE_HUB,7
WTH_04928,TXN_02412,ATM_103,13.113657,78.117495,2500,2026-07-16 08:03:00,SYNDICATE_HUB,8
WTH_03381,TXN_01645,ATM_058,12.965444,77.60425,15000,2026-07-16 08:11:00,SYNDICATE_HUB,8
WTH_04929,TXN_02413,ATM_116,14.427993,79.990829,7000,2026-07-16 08:35:00,VICTIM_CITY,8
WTH_04930,TXN_02413,ATM_116,14.427993,79.990829,12000,2026-07-16 08:40:00,VICTIM_CITY,8
WTH_01959,TXN_00955,ATM_085,17.377148,78.46258,15000,2026-07-16 09:15:00,SYNDICATE_HUB,9
WTH_01961,TXN_00956,ATM_073,17.393316,78.511718,9000,2026-07-16 09:19:00,VICTIM_CITY,9
WTH_01960,TXN_00955,ATM_085,17.377148,78.46258,15000,2026-07-16 09:22:00,SYNDICATE_HUB,9
WTH_03382,TXN_01646,ATM_056,12.910199,77.593752,15000,2026-07-16 09:23:00,SYNDICATE_HUB,9
WTH_04936,TXN_02416,ATM_113,14.433161,80.008279,15000,2026-07-16 09:34:00,VICTIM_CITY,9
WTH_03383,TXN_01646,ATM_056,12.910199,77.593752,12500,2026-07-16 09:35:00,SYNDICATE_HUB,9
WTH_04937,TXN_02416,ATM_113,14.433161,80.008279,5500,2026-07-16 09:37:00,VICTIM_CITY,9
WTH_04938,TXN_02416,ATM_113,14.433161,80.008279,15000,2026-07-16 09:50:00,VICTIM_CITY,9
WTH_03384,TXN_01647,ATM_120,19.052176,72.908388,15000,2026-07-16 09:55:00,VICTIM_CITY,9
WTH_04931,TXN_02414,ATM_006,28.448378,77.015422,15000,2026-07-16 10:00:00,SYNDICATE_HUB,10
WTH_03385,TXN_01647,ATM_120,19.052176,72.908388,1500,2026-07-16 10:06:00,VICTIM_CITY,10
WTH_04932,TXN_02414,ATM_006,28.448378,77.015422,2500,2026-07-16 10:10:00,SYNDICATE_HUB,10
WTH_04933,TXN_02414,ATM_006,28.448378,77.015422,6000,2026-07-16 10:16:00,SYNDICATE_HUB,10
WTH_04934,TXN_02415,ATM_045,28.098405,77.005265,7500,2026-07-16 10:33:00,SYNDICATE_HUB,10
WTH_04935,TXN_02415,ATM_045,28.098405,77.005265,15000,2026-07-16 10:40:00,SYNDICATE_HUB,10
WTH_01962,TXN_00957,ATM_002,28.475045,77.063153,15000,2026-07-16 11:16:00,SYNDICATE_HUB,11
WTH_01963,TXN_00957,ATM_002,28.475045,77.063153,9500,2026-07-16 11:19:00,SYNDICATE_HUB,11
WTH_01964,TXN_00957,ATM_002,28.475045,77.063153,6500,2026-07-16 11:26:00,SYNDICATE_HUB,11
WTH_04939,TXN_02417,ATM_113,14.433161,80.008279,15000,2026-07-16 12:28:00,VICTIM_CITY,12
WTH_03386,TXN_01648,ATM_087,13.080541,80.280252,10000,2026-07-16 12:32:00,SYNDICATE_HUB,12
WTH_04941,TXN_02417,ATM_113,14.433161,80.008279,15000,2026-07-16 12:34:00,VICTIM_CITY,12
WTH_04940,TXN_02417,ATM_113,14.433161,80.008279,15000,2026-07-16 12:35:00,VICTIM_CITY,12
WTH_01965,TXN_00958,ATM_018,28.555241,77.3617,15000,2026-07-16 13:12:00,SYNDICATE_HUB,13
WTH_01966,TXN_00958,ATM_018,28.555241,77.3617,15000,2026-07-16 13:20:00,SYNDICATE_HUB,13
WTH_03387,TXN_01649,ATM_128,19.021303,72.860268,15000,2026-07-16 13:51:00,VICTIM_CITY,13
WTH_03388,TXN_01649,ATM_128,19.021303,72.860268,15000,2026-07-16 14:00:00,VICTIM_CITY,14
WTH_03389,TXN_01649,ATM_128,19.021303,72.860268,15000,2026-07-16 14:11:00,VICTIM_CITY,14
WTH_04631,TXN_02261,ATM_089,13.083064,80.311399,8500,2026-07-16 15:59:00,VICTIM_CITY,15
WTH_04632,TXN_02261,ATM_089,13.083064,80.311399,7500,2026-07-16 16:04:00,VICTIM_CITY,16
WTH_01967,TXN_00959,ATM_002,28.475045,77.063153,15000,2026-07-16 16:15:00,SYNDICATE_HUB,16
WTH_04633,TXN_02261,ATM_089,13.083064,80.311399,15000,2026-07-16 16:17:00,VICTIM_CITY,16
WTH_01968,TXN_00959,ATM_002,28.475045,77.063153,15000,2026-07-16 16:19:00,SYNDICATE_HUB,16
WTH_01969,TXN_00959,ATM_002,28.475045,77.063153,8000,2026-07-16 16:33:00,SYNDICATE_HUB,16
WTH_03390,TXN_01650,ATM_083,17.415828,78.499909,15000,2026-07-16 17:09:00,SYNDICATE_HUB,17
WTH_03391,TXN_01650,ATM_083,17.415828,78.499909,2000,2026-07-16 17:13:00,SYNDICATE_HUB,17
WTH_03392,TXN_01650,ATM_083,17.415828,78.499909,15000,2026-07-16 17:33:00,SYNDICATE_HUB,17
WTH_03405,TXN_01657,ATM_021,28.553223,77.395113,15000,2026-07-16 17:41:00,SYNDICATE_HUB,17
WTH_04634,TXN_02262,ATM_040,23.963968,86.771099,6500,2026-07-16 17:42:00,SYNDICATE_HUB,17
WTH_03406,TXN_01657,ATM_021,28.553223,77.395113,14000,2026-07-16 17:45:00,SYNDICATE_HUB,17
WTH_04635,TXN_02262,ATM_040,23.963968,86.771099,15000,2026-07-16 17:47:00,SYNDICATE_HUB,17
WTH_03407,TXN_01657,ATM_021,28.553223,77.395113,15000,2026-07-16 17:55:00,SYNDICATE_HUB,17
WTH_04636,TXN_02262,ATM_040,23.963968,86.771099,15000,2026-07-16 17:56:00,SYNDICATE_HUB,17
WTH_04637,TXN_02263,ATM_093,13.076443,80.290692,3000,2026-07-16 17:57:00,VICTIM_CITY,17
WTH_05597,TXN_02730,ATM_026,28.543278,77.381758,9500,2026-07-16 17:58:00,SYNDICATE_HUB,17
WTH_04638,TXN_02263,ATM_093,13.076443,80.290692,15000,2026-07-16 18:05:00,VICTIM_CITY,18
WTH_05598,TXN_02730,ATM_026,28.543278,77.381758,15000,2026-07-16 18:06:00,SYNDICATE_HUB,18
WTH_05599,TXN_02730,ATM_026,28.543278,77.381758,7000,2026-07-16 18:16:00,SYNDICATE_HUB,18
WTH_03393,TXN_01651,ATM_009,28.435192,77.034142,3500,2026-07-16 18:21:00,SYNDICATE_HUB,18
WTH_03394,TXN_01651,ATM_009,28.435192,77.034142,14000,2026-07-16 18:29:00,SYNDICATE_HUB,18
WTH_03395,TXN_01652,ATM_006,28.448378,77.015422,9500,2026-07-16 18:39:00,SYNDICATE_HUB,18
WTH_03396,TXN_01652,ATM_006,28.448378,77.015422,7500,2026-07-16 18:50:00,SYNDICATE_HUB,18
WTH_03397,TXN_01653,ATM_125,19.139556,72.892279,15000,2026-07-16 19:56:00,VICTIM_CITY,19
WTH_03399,TXN_01653,ATM_125,19.139556,72.892279,15000,2026-07-16 20:02:00,VICTIM_CITY,20
WTH_03398,TXN_01653,ATM_125,19.139556,72.892279,4000,2026-07-16 20:07:00,VICTIM_CITY,20
WTH_05600,TXN_02731,ATM_071,17.392279,78.528529,13000,2026-07-16 20:41:00,SYNDICATE_HUB,20
WTH_05601,TXN_02731,ATM_071,17.392279,78.528529,5000,2026-07-16 20:44:00,SYNDICATE_HUB,20
WTH_02640,TXN_01288,ATM_096,13.070198,80.294679,1000,2026-07-16 21:43:00,SYNDICATE_HUB,21
WTH_02637,TXN_01287,ATM_073,17.393316,78.511718,1000,2026-07-16 21:49:00,VICTIM_CITY,21
WTH_02641,TXN_01288,ATM_096,13.070198,80.294679,15000,2026-07-16 21:49:00,SYNDICATE_HUB,21
WTH_02638,TXN_01287,ATM_073,17.393316,78.511718,15000,2026-07-16 21:54:00,VICTIM_CITY,21
WTH_02642,TXN_01288,ATM_096,13.070198,80.294679,15000,2026-07-16 21:55:00,SYNDICATE_HUB,21
WTH_02639,TXN_01287,ATM_073,17.393316,78.511718,15000,2026-07-16 22:09:00,VICTIM_CITY,22
WTH_05604,TXN_02733,ATM_025,28.543747,77.348687,4500,2026-07-16 22:50:00,SYNDICATE_HUB,22
WTH_05605,TXN_02733,ATM_025,28.543747,77.348687,15000,2026-07-16 22:58:00,SYNDICATE_HUB,22
WTH_05602,TXN_02732,ATM_050,28.109102,76.990308,15000,2026-07-16 23:22:00,SYNDICATE_HUB,23
WTH_05603,TXN_02732,ATM_050,28.109102,76.990308,15000,2026-07-16 23:30:00,SYNDICATE_HUB,23
WTH_05606,TXN_02734,ATM_090,13.07529,80.346865,15000,2026-07-17 00:06:00,SYNDICATE_HUB,0
WTH_05607,TXN_02734,ATM_090,13.07529,80.346865,15000,2026-07-17 00:17:00,SYNDICATE_HUB,0
WTH_05608,TXN_02734,ATM_090,13.07529,80.346865,15000,2026-07-17 00:30:00,SYNDICATE_HUB,0
WTH_00245,TXN_00118,ATM_003,28.45388,77.020981,15000,2026-07-17 01:02:00,SYNDICATE_HUB,1
WTH_00246,TXN_00118,ATM_003,28.45388,77.020981,1000,2026-07-17 01:13:00,SYNDICATE_HUB,1
WTH_02643,TXN_01289,ATM_012,28.461121,76.992406,11500,2026-07-17 01:22:00,SYNDICATE_HUB,1
WTH_02644,TXN_01289,ATM_012,28.461121,76.992406,4000,2026-07-17 01:27:00,SYNDICATE_HUB,1
WTH_02903,TXN_01417,ATM_021,28.553223,77.395113,15000,2026-07-17 01:56:00,SYNDICATE_HUB,1
WTH_02904,TXN_01417,ATM_021,28.553223,77.395113,15000,2026-07-17 01:59:00,SYNDICATE_HUB,1
WTH_02905,TXN_01417,ATM_021,28.553223,77.395113,3500,2026-07-17 02:04:00,SYNDICATE_HUB,2
WTH_02645,TXN_01290,ATM_004,28.497401,77.045018,15000,2026-07-17 02:21:00,SYNDICATE_HUB,2
WTH_02646,TXN_01290,ATM_004,28.497401,77.045018,1500,2026-07-17 02:27:00,SYNDICATE_HUB,2
WTH_02647,TXN_01290,ATM_004,28.497401,77.045018,14500,2026-07-17 02:29:00,SYNDICATE_HUB,2
WTH_05609,TXN_02735,ATM_115,14.428294,80.000092,1000,2026-07-17 02:29:00,SYNDICATE_HUB,2
WTH_05612,TXN_02736,ATM_081,17.35381,78.511887,12500,2026-07-17 02:33:00,SYNDICATE_HUB,2
WTH_05610,TXN_02735,ATM_115,14.428294,80.000092,15000,2026-07-17 02:38:00,SYNDICATE_HUB,2
WTH_05613,TXN_02736,ATM_081,17.35381,78.511887,6500,2026-07-17 02:41:00,SYNDICATE_HUB,2
WTH_05611,TXN_02735,ATM_115,14.428294,80.000092,15000,2026-07-17 02:51:00,SYNDICATE_HUB,2
WTH_00247,TXN_00119,ATM_028,28.560244,77.413351,15000,2026-07-17 03:44:00,SYNDICATE_HUB,3
WTH_02906,TXN_01418,ATM_142,22.617008,88.329241,15000,2026-07-17 03:45:00,VICTIM_CITY,3
WTH_02907,TXN_01418,ATM_142,22.617008,88.329241,10000,2026-07-17 03:48:00,VICTIM_CITY,3
WTH_00248,TXN_00119,ATM_028,28.560244,77.413351,8500,2026-07-17 03:50:00,SYNDICATE_HUB,3
WTH_00249,TXN_00119,ATM_028,28.560244,77.413351,15000,2026-07-17 04:04:00,SYNDICATE_HUB,4
WTH_00250,TXN_00120,ATM_071,17.392279,78.528529,10000,2026-07-17 05:11:00,SYNDICATE_HUB,5
WTH_00251,TXN_00121,ATM_080,17.346878,78.50771,11000,2026-07-17 05:33:00,VICTIM_CITY,5
WTH_00252,TXN_00121,ATM_080,17.346878,78.50771,9500,2026-07-17 05:37:00,VICTIM_CITY,5
WTH_02908,TXN_01419,ATM_117,14.443511,79.973468,15000,2026-07-17 06:32:00,SYNDICATE_HUB,6
WTH_02909,TXN_01419,ATM_117,14.443511,79.973468,15000,2026-07-17 06:39:00,SYNDICATE_HUB,6
WTH_02910,TXN_01420,ATM_089,13.083064,80.311399,15000,2026-07-17 07:47:00,SYNDICATE_HUB,7
WTH_02911,TXN_01420,ATM_089,13.083064,80.311399,13500,2026-07-17 07:51:00,SYNDICATE_HUB,7
WTH_00253,TXN_00122,ATM_055,12.979842,77.592218,15000,2026-07-17 08:01:00,SYNDICATE_HUB,8
WTH_00254,TXN_00122,ATM_055,12.979842,77.592218,15000,2026-07-17 08:05:00,SYNDICATE_HUB,8
WTH_00255,TXN_00123,ATM_100,13.136631,78.114212,15000,2026-07-17 08:08:00,SYNDICATE_HUB,8
WTH_00256,TXN_00123,ATM_100,13.136631,78.114212,13000,2026-07-17 08:11:00,SYNDICATE_HUB,8
WTH_02912,TXN_01420,ATM_089,13.083064,80.311399,3000,2026-07-17 08:11:00,SYNDICATE_HUB,8
WTH_00257,TXN_00123,ATM_100,13.136631,78.114212,15000,2026-07-17 08:16:00,SYNDICATE_HUB,8
WTH_02869,TXN_01402,ATM_090,13.07529,80.346865,6500,2026-07-17 08:48:00,SYNDICATE_HUB,8
WTH_02870,TXN_01402,ATM_090,13.07529,80.346865,15000,2026-07-17 08:57:00,SYNDICATE_HUB,8
WTH_00258,TXN_00124,ATM_031,23.954833,86.799929,15000,2026-07-17 09:40:00,SYNDICATE_HUB,9
WTH_00259,TXN_00124,ATM_031,23.954833,86.799929,5500,2026-07-17 09:50:00,SYNDICATE_HUB,9
WTH_02913,TXN_01421,ATM_043,28.09283,76.984965,7000,2026-07-17 10:51:00,SYNDICATE_HUB,10
WTH_02914,TXN_01421,ATM_043,28.09283,76.984965,12500,2026-07-17 10:58:00,SYNDICATE_HUB,10
WTH_00260,TXN_00125,ATM_072,17.333561,78.492608,15000,2026-07-17 11:01:00,VICTIM_CITY,11
WTH_00261,TXN_00125,ATM_072,17.333561,78.492608,4000,2026-07-17 11:05:00,VICTIM_CITY,11
WTH_02871,TXN_01403,ATM_027,28.519254,77.40568,15000,2026-07-17 11:55:00,SYNDICATE_HUB,11
WTH_02872,TXN_01403,ATM_027,28.519254,77.40568,15000,2026-07-17 11:58:00,SYNDICATE_HUB,11
WTH_02915,TXN_01422,ATM_134,22.618308,88.323856,14500,2026-07-17 12:48:00,VICTIM_CITY,12
WTH_02916,TXN_01422,ATM_134,22.618308,88.323856,15000,2026-07-17 12:51:00,VICTIM_CITY,12
WTH_00262,TXN_00126,ATM_031,23.954833,86.799929,15000,2026-07-17 13:11:00,SYNDICATE_HUB,13
WTH_02917,TXN_01423,ATM_086,13.057794,80.247857,15000,2026-07-17 13:12:00,SYNDICATE_HUB,13
WTH_00263,TXN_00126,ATM_031,23.954833,86.799929,15000,2026-07-17 13:15:00,SYNDICATE_HUB,13
WTH_02918,TXN_01423,ATM_086,13.057794,80.247857,15000,2026-07-17 13:24:00,SYNDICATE_HUB,13
WTH_02873,TXN_01404,ATM_026,28.543278,77.381758,3000,2026-07-17 13:35:00,VICTIM_CITY,13
WTH_02874,TXN_01404,ATM_026,28.543278,77.381758,15000,2026-07-17 13:46:00,VICTIM_CITY,13
WTH_02875,TXN_01404,ATM_026,28.543278,77.381758,7500,2026-07-17 13:47:00,VICTIM_CITY,13
WTH_02876,TXN_01405,ATM_016,28.521059,77.435455,10000,2026-07-17 15:14:00,VICTIM_CITY,15
WTH_02919,TXN_01424,ATM_117,14.443511,79.973468,13000,2026-07-17 15:23:00,SYNDICATE_HUB,15
WTH_02877,TXN_01406,ATM_054,28.146724,76.998492,15000,2026-07-17 18:25:00,SYNDICATE_HUB,18
WTH_02920,TXN_01425,ATM_107,13.150964,78.142922,1000,2026-07-17 18:25:00,SYNDICATE_HUB,18
WTH_02921,TXN_01425,ATM_107,13.150964,78.142922,7000,2026-07-17 18:30:00,SYNDICATE_HUB,18
WTH_03943,TXN_01921,ATM_007,28.465307,76.980681,7500,2026-07-17 18:34:00,VICTIM_CITY,18
WTH_02922,TXN_01425,ATM_107,13.150964,78.142922,15000,2026-07-17 18:35:00,SYNDICATE_HUB,18
WTH_02878,TXN_01406,ATM_054,28.146724,76.998492,15000,2026-07-17 18:36:00,SYNDICATE_HUB,18
WTH_03945,TXN_01921,ATM_007,28.465307,76.980681,3500,2026-07-17 18:40:00,VICTIM_CITY,18
WTH_03944,TXN_01921,ATM_007,28.465307,76.980681,15000,2026-07-17 18:43:00,VICTIM_CITY,18
WTH_02879,TXN_01407,ATM_017,28.535176,77.365615,8500,2026-07-17 19:02:00,VICTIM_CITY,19
WTH_02882,TXN_01408,ATM_024,28.524445,77.416371,15000,2026-07-17 19:02:00,VICTIM_CITY,19
WTH_02880,TXN_01407,ATM_017,28.535176,77.365615,15000,2026-07-17 19:06:00,VICTIM_CITY,19
WTH_02881,TXN_01407,ATM_017,28.535176,77.365615,15000,2026-07-17 19:08:00,VICTIM_CITY,19
WTH_02883,TXN_01408,ATM_024,28.524445,77.416371,2000,2026-07-17 19:11:00,VICTIM_CITY,19
WTH_03225,TXN_01572,ATM_096,13.070198,80.294679,15000,2026-07-17 19:22:00,VICTIM_CITY,19
WTH_03226,TXN_01572,ATM_096,13.070198,80.294679,15000,2026-07-17 19:25:00,VICTIM_CITY,19
WTH_03946,TXN_01922,ATM_013,28.446435,77.029262,15000,2026-07-17 20:37:00,SYNDICATE_HUB,20
WTH_03947,TXN_01922,ATM_013,28.446435,77.029262,15000,2026-07-17 20:41:00,SYNDICATE_HUB,20
WTH_03948,TXN_01922,ATM_013,28.446435,77.029262,2000,2026-07-17 20:57:00,SYNDICATE_HUB,20
WTH_00530,TXN_00254,ATM_100,13.136631,78.114212,14500,2026-07-18 03:10:00,VICTIM_CITY,3
WTH_01739,TXN_00848,ATM_117,14.443511,79.973468,9000,2026-07-18 04:41:00,VICTIM_CITY,4
WTH_01740,TXN_00848,ATM_117,14.443511,79.973468,15000,2026-07-18 04:52:00,VICTIM_CITY,4
WTH_02657,TXN_01296,ATM_002,28.475045,77.063153,15000,2026-07-18 05:25:00,SYNDICATE_HUB,5
WTH_02658,TXN_01296,ATM_002,28.475045,77.063153,10500,2026-07-18 05:28:00,SYNDICATE_HUB,5
WTH_00531,TXN_00255,ATM_101,13.141425,78.141473,15000,2026-07-18 06:04:00,VICTIM_CITY,6
WTH_00533,TXN_00255,ATM_101,13.141425,78.141473,15000,2026-07-18 06:14:00,VICTIM_CITY,6
WTH_00532,TXN_00255,ATM_101,13.141425,78.141473,3000,2026-07-18 06:15:00,VICTIM_CITY,6
WTH_00534,TXN_00256,ATM_083,17.415828,78.499909,15000,2026-07-18 07:00:00,SYNDICATE_HUB,7
WTH_00535,TXN_00256,ATM_083,17.415828,78.499909,15000,2026-07-18 07:03:00,SYNDICATE_HUB,7
WTH_00538,TXN_00258,ATM_054,28.146724,76.998492,15000,2026-07-18 07:43:00,SYNDICATE_HUB,7
WTH_01741,TXN_00849,ATM_082,17.422075,78.460438,15000,2026-07-18 08:10:00,SYNDICATE_HUB,8
WTH_01743,TXN_00849,ATM_082,17.422075,78.460438,5500,2026-07-18 08:16:00,SYNDICATE_HUB,8
WTH_01742,TXN_00849,ATM_082,17.422075,78.460438,15000,2026-07-18 08:20:00,SYNDICATE_HUB,8
WTH_00536,TXN_00257,ATM_034,23.961348,86.818957,9500,2026-07-18 08:30:00,SYNDICATE_HUB,8
WTH_02659,TXN_01297,ATM_117,14.443511,79.973468,15000,2026-07-18 08:30:00,SYNDICATE_HUB,8
WTH_00537,TXN_00257,ATM_034,23.961348,86.818957,9500,2026-07-18 08:39:00,SYNDICATE_HUB,8
WTH_02661,TXN_01299,ATM_077,17.363239,78.494132,15000,2026-07-18 08:49:00,SYNDICATE_HUB,8
WTH_02662,TXN_01299,ATM_077,17.363239,78.494132,5000,2026-07-18 09:00:00,SYNDICATE_HUB,9
WTH_02663,TXN_01299,ATM_077,17.363239,78.494132,9500,2026-07-18 09:09:00,SYNDICATE_HUB,9
WTH_02660,TXN_01298,ATM_083,17.415828,78.499909,14000,2026-07-18 09:25:00,SYNDICATE_HUB,9
WTH_00539,TXN_00259,ATM_082,17.422075,78.460438,15000,2026-07-18 09:35:00,SYNDICATE_HUB,9
WTH_02664,TXN_01300,ATM_029,28.515359,77.383579,15000,2026-07-18 09:38:00,SYNDICATE_HUB,9
WTH_00540,TXN_00260,ATM_117,14.443511,79.973468,15000,2026-07-18 09:42:00,VICTIM_CITY,9
WTH_02665,TXN_01300,ATM_029,28.515359,77.383579,15000,2026-07-18 09:43:00,SYNDICATE_HUB,9
WTH_02666,TXN_01300,ATM_029,28.515359,77.383579,7000,2026-07-18 09:52:00,SYNDICATE_HUB,9
